Адрес (от),Широта (от),Долгота (от),Адрес (до),Широта (до),Долгота (до),Длительность (сек)
12-я линия В.О.,35,30.269990999999997,59.942195999999996,Большой просп. ВО,85,30.250614000000002,59.930178000000005,543.0
12-я линия В.О.,35,30.269990999999997,59.942195999999996,Костюшко,2,30.295701,59.849212,1997.0
12-я линия В.О.,35,30.269990999999997,59.942195999999996,Кузнецовская,25,30.332577,59.87143199999999,1859.5
12-я линия В.О.,35,30.269990999999997,59.942195999999996,наб. реки Фонтанки,154,30.28255,59.915765,957.0
18-я линия В.О.,23,30.266856,59.936178000000005,Большой просп. ВО,85,30.250614000000002,59.930178000000005,366.25
18-я линия В.О.,23,30.266856,59.936178000000005,Будапештская,3,30.36382,59.873704000000004,2169.2
18-я линия В.О.,23,30.266856,59.936178000000005,Вавиловых,14,30.390563,60.024752,2351.875
18-я линия В.О.,23,30.266856,59.936178000000005,Динамо пр.,3,30.279864,59.972699,1111.0
18-я линия В.О.,23,30.266856,59.936178000000005,Загородный просп.,47,30.321195,59.921804,1154.4
18-я линия В.О.,23,30.266856,59.936178000000005,Костюшко,2,30.295701,59.849212,2020.625
18-я линия В.О.,23,30.266856,59.936178000000005,Кузнецовская,25,30.332577,59.87143199999999,1876.625
18-я линия В.О.,23,30.266856,59.936178000000005,Литейный просп.,56,30.349456,59.935069999999996,1078.4
18-я линия В.О.,23,30.266856,59.936178000000005,Луначарского пр.,47,30.360164,60.036281,2351.875
18-я линия В.О.,23,30.266856,59.936178000000005,Льва Толстого,6/8,30.321859999999997,59.965309,1076.25
18-я линия В.О.,23,30.266856,59.936178000000005,Мечникова пр.,27,30.410891999999997,59.986982999999995,1882.5
18-я линия В.О.,23,30.266856,59.936178000000005,Народная,21,30.468124,59.879137,2199.1666666666665
18-я линия В.О.,23,30.266856,59.936178000000005,Оптиков,54,30.199033,60.000713,2381.25
18-я линия В.О.,23,30.266856,59.936178000000005,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1759.5
18-я линия В.О.,23,30.266856,59.936178000000005,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3295.125
18-я линия В.О.,23,30.266856,59.936178000000005,Солидарности просп.,4,30.490114000000002,59.92828000000001,2273.125
18-я линия В.О.,23,30.266856,59.936178000000005,Учебный пер.,5,30.336763,60.037252,2260.25
18-я линия В.О.,23,30.266856,59.936178000000005,наб. реки Фонтанки,154,30.28255,59.915765,980.125
2-я Советская,17,30.368096,59.931647999999996,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1313.4
2-я Советская,17,30.368096,59.931647999999996,Будапештская,3,30.36382,59.873704000000004,1444.875
2-я Советская,17,30.368096,59.931647999999996,Вавиловых,14,30.390563,60.024752,2030.5
2-я Советская,17,30.368096,59.931647999999996,Динамо пр.,3,30.279864,59.972699,1548.75
2-я Советская,17,30.368096,59.931647999999996,Загородный просп.,47,30.321195,59.921804,692.25
2-я Советская,17,30.368096,59.931647999999996,Костюшко,2,30.295701,59.849212,1751.875
2-я Советская,17,30.368096,59.931647999999996,Кузнецовская,25,30.332577,59.87143199999999,1200.375
2-я Советская,17,30.368096,59.931647999999996,Литейный просп.,56,30.349456,59.935069999999996,318.5
2-я Советская,17,30.368096,59.931647999999996,Луначарского пр.,47,30.360164,60.036281,2121.25
2-я Советская,17,30.368096,59.931647999999996,Льва Толстого,6/8,30.321859999999997,59.965309,1160.625
2-я Советская,17,30.368096,59.931647999999996,Мечникова пр.,27,30.410891999999997,59.986982999999995,1282.875
2-я Советская,17,30.368096,59.931647999999996,Народная,21,30.468124,59.879137,1142.0
2-я Советская,17,30.368096,59.931647999999996,Оптиков,54,30.199033,60.000713,1890.25
2-я Советская,17,30.368096,59.931647999999996,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1159.25
2-я Советская,17,30.368096,59.931647999999996,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2790.75
2-я Советская,17,30.368096,59.931647999999996,Солидарности просп.,4,30.490114000000002,59.92828000000001,1233.875
2-я Советская,17,30.368096,59.931647999999996,Учебный пер.,5,30.336763,60.037252,2070.25
2-я Советская,17,30.368096,59.931647999999996,наб. реки Фонтанки,154,30.28255,59.915765,1021.75
