№,Улица (от),Дом (от),Широта (от),Долгота (от),Улица (до),Дом (до),Широта (до),Долгота (до),Длительность (сек)
3863,Нахимова,1,30.235496,59.944224,Льва Толстого,6/8,30.321859999999997,59.965309,1485.3333333333333
3864,Нахимова,1,30.235496,59.944224,Мечникова пр.,27,30.410891999999997,59.986982999999995,2386.6666666666665
3865,Нахимова,1,30.235496,59.944224,Народная,21,30.468124,59.879137,2866.6666666666665
3866,Нахимова,1,30.235496,59.944224,Оптиков,54,30.199033,60.000713,2807.0
3867,Нахимова,1,30.235496,59.944224,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2242.0
3868,Нахимова,1,30.235496,59.944224,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3773.6666666666665
3869,Нахимова,1,30.235496,59.944224,Солидарности просп.,4,30.490114000000002,59.92828000000001,2827.0
3870,Нахимова,1,30.235496,59.944224,Учебный пер.,5,30.336763,60.037252,2817.6666666666665
3871,Нахимова,1,30.235496,59.944224,наб. реки Фонтанки,154,30.28255,59.915765,1845.3333333333333
3872,Олеко Дундича,36к3,30.42195,59.835935,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3626.9444444444443
3873,Олеко Дундича,36к3,30.42195,59.835935,Будапештская,3,30.36382,59.873704000000004,1388.888888888889
3874,Олеко Дундича,36к3,30.42195,59.835935,Вавиловых,14,30.390563,60.024752,3850.5555555555557
3875,Олеко Дундича,36к3,30.42195,59.835935,Динамо пр.,3,30.279864,59.972699,4101.111111111111
3876,Олеко Дундича,36к3,30.42195,59.835935,Загородный просп.,47,30.321195,59.921804,2316.6666666666665
3877,Олеко Дундича,36к3,30.42195,59.835935,Костюшко,2,30.295701,59.849212,1713.1666666666667
3878,Олеко Дундича,36к3,30.42195,59.835935,Кузнецовская,25,30.332577,59.87143199999999,1504.888888888889
3879,Олеко Дундича,36к3,30.42195,59.835935,Литейный просп.,56,30.349456,59.935069999999996,2617.722222222222
3880,Олеко Дундича,36к3,30.42195,59.835935,Луначарского пр.,47,30.360164,60.036281,3056.4444444444443
3881,Олеко Дундича,36к3,30.42195,59.835935,Льва Толстого,6/8,30.321859999999997,59.965309,3170.777777777778
3882,Олеко Дундича,36к3,30.42195,59.835935,Мечникова пр.,27,30.410891999999997,59.986982999999995,2914.6666666666665
3883,Олеко Дундича,36к3,30.42195,59.835935,Народная,21,30.468124,59.879137,1291.5555555555557
3884,Олеко Дундича,36к3,30.42195,59.835935,Оптиков,54,30.199033,60.000713,3985.777777777778
3885,Олеко Дундича,36к3,30.42195,59.835935,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2779.0
3886,Олеко Дундича,36к3,30.42195,59.835935,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4117.833333333333
3887,Олеко Дундича,36к3,30.42195,59.835935,Солидарности просп.,4,30.490114000000002,59.92828000000001,2231.277777777778
3888,Олеко Дундича,36к3,30.42195,59.835935,Учебный пер.,5,30.336763,60.037252,3135.3888888888887
3889,Олеко Дундича,36к3,30.42195,59.835935,наб. реки Фонтанки,154,30.28255,59.915765,2805.5555555555557
3890,Омская,9,30.319884000000002,59.994009,Аккуратова,2,30.301594,60.015377,1138.8333333333333
3891,Омская,9,30.319884000000002,59.994009,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2312.1666666666665
3892,Омская,9,30.319884000000002,59.994009,Будапештская,3,30.36382,59.873704000000004,4025.8888888888887
3893,Омская,9,30.319884000000002,59.994009,Вавиловых,14,30.390563,60.024752,1536.611111111111
3894,Омская,9,30.319884000000002,59.994009,Динамо пр.,3,30.279864,59.972699,1142.7777777777778
3895,Омская,9,30.319884000000002,59.994009,Загородный просп.,47,30.321195,59.921804,2812.5555555555557
3896,Омская,9,30.319884000000002,59.994009,Костюшко,2,30.295701,59.849212,4409.611111111111
3897,Омская,9,30.319884000000002,59.994009,Кузнецовская,25,30.332577,59.87143199999999,3782.1111111111113
3898,Омская,9,30.319884000000002,59.994009,Литейный просп.,56,30.349456,59.935069999999996,2219.1111111111113
3899,Омская,9,30.319884000000002,59.994009,Луначарского пр.,47,30.360164,60.036281,1589.388888888889
3900,Омская,9,30.319884000000002,59.994009,Льва Толстого,6/8,30.321859999999997,59.965309,1383.388888888889
3901,Омская,9,30.319884000000002,59.994009,Мечникова пр.,27,30.410891999999997,59.986982999999995,1666.9444444444443
3902,Омская,9,30.319884000000002,59.994009,Народная,21,30.468124,59.879137,2825.4444444444443
3903,Омская,9,30.319884000000002,59.994009,Оптиков,54,30.199033,60.000713,1502.0
3904,Омская,9,30.319884000000002,59.994009,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1762.888888888889
3905,Омская,9,30.319884000000002,59.994009,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2458.0
3906,Омская,9,30.319884000000002,59.994009,Учебный пер.,5,30.336763,60.037252,1453.5
3907,Омская,9,30.319884000000002,59.994009,наб. реки Фонтанки,154,30.28255,59.915765,2629.3888888888887
3908,Онежская (Колпино),1,30.618807,59.73194,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1012.1428571428571
3909,Онежская (Колпино),1,30.618807,59.73194,Будапештская,3,30.36382,59.873704000000004,2599.1428571428573
3910,Онежская (Колпино),1,30.618807,59.73194,Вавиловых,14,30.390563,60.024752,3225.8571428571427
3911,Онежская (Колпино),1,30.618807,59.73194,Динамо пр.,3,30.279864,59.972699,1534.0
3912,Онежская (Колпино),1,30.618807,59.73194,Загородный просп.,47,30.321195,59.921804,1348.857142857143
3913,Онежская (Колпино),1,30.618807,59.73194,Костюшко,2,30.295701,59.849212,2633.0
3914,Онежская (Колпино),1,30.618807,59.73194,Кузнецовская,25,30.332577,59.87143199999999,2474.5714285714284
3915,Онежская (Колпино),1,30.618807,59.73194,Литейный просп.,56,30.349456,59.935069999999996,1074.2857142857142
3916,Онежская (Колпино),1,30.618807,59.73194,Луначарского пр.,47,30.360164,60.036281,3273.8571428571427
3917,Онежская (Колпино),1,30.618807,59.73194,Льва Толстого,6/8,30.321859999999997,59.965309,1388.142857142857
3918,Онежская (Колпино),1,30.618807,59.73194,Мечникова пр.,27,30.410891999999997,59.986982999999995,2190.1428571428573
3919,Онежская (Колпино),1,30.618807,59.73194,Народная,21,30.468124,59.879137,2746.4285714285716
3920,Онежская (Колпино),1,30.618807,59.73194,Оптиков,54,30.199033,60.000713,2520.5714285714284
3921,Онежская (Колпино),1,30.618807,59.73194,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2058.5714285714284
3922,Онежская (Колпино),1,30.618807,59.73194,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3483.285714285714
3923,Онежская (Колпино),1,30.618807,59.73194,Солидарности просп.,4,30.490114000000002,59.92828000000001,2725.4285714285716
3924,Онежская (Колпино),1,30.618807,59.73194,Учебный пер.,5,30.336763,60.037252,3116.1428571428573
3925,Онежская (Колпино),1,30.618807,59.73194,наб. реки Фонтанки,154,30.28255,59.915765,1320.4285714285713
3926,Онежская,1,30.570424,59.729907999999995,Аккуратова,2,30.301594,60.015377,4600.272727272727
3927,Онежская,1,30.570424,59.729907999999995,Большой просп. ВО,85,30.250614000000002,59.930178000000005,4057.818181818182
3928,Онежская,1,30.570424,59.729907999999995,Будапештская,3,30.36382,59.873704000000004,2737.909090909091
3929,Онежская,1,30.570424,59.729907999999995,Вавиловых,14,30.390563,60.024752,4229.818181818182
3930,Онежская,1,30.570424,59.729907999999995,Динамо пр.,3,30.279864,59.972699,4766.909090909091
3931,Онежская,1,30.570424,59.729907999999995,Загородный просп.,47,30.321195,59.921804,2917.0
3932,Онежская,1,30.570424,59.729907999999995,Костюшко,2,30.295701,59.849212,2627.0
3933,Онежская,1,30.570424,59.729907999999995,Кузнецовская,25,30.332577,59.87143199999999,2478.2727272727275
3934,Онежская,1,30.570424,59.729907999999995,Литейный просп.,56,30.349456,59.935069999999996,3404.2727272727275
3935,Онежская,1,30.570424,59.729907999999995,Луначарского пр.,47,30.360164,60.036281,4065.6363636363635
3936,Онежская,1,30.570424,59.729907999999995,Льва Толстого,6/8,30.321859999999997,59.965309,4302.545454545455
3937,Онежская,1,30.570424,59.729907999999995,Мечникова пр.,27,30.410891999999997,59.986982999999995,3495.181818181818
3938,Онежская,1,30.570424,59.729907999999995,Народная,21,30.468124,59.879137,2774.5454545454545
3939,Онежская,1,30.570424,59.729907999999995,Оптиков,54,30.199033,60.000713,5110.363636363636
3940,Онежская,1,30.570424,59.729907999999995,Пискаревский просп.,47,30.431328999999998,59.983422999999995,3997.909090909091
3941,Онежская,1,30.570424,59.729907999999995,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,5164.909090909091
3942,Онежская,1,30.570424,59.729907999999995,Солидарности просп.,4,30.490114000000002,59.92828000000001,3320.0
3943,Онежская,1,30.570424,59.729907999999995,Учебный пер.,5,30.336763,60.037252,4132.545454545455
3944,Онежская,1,30.570424,59.729907999999995,наб. реки Фонтанки,154,30.28255,59.915765,3269.5454545454545
3945,Очаковская,5,30.385263000000002,59.94517,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1698.888888888889
3946,Очаковская,5,30.385263000000002,59.94517,Будапештская,3,30.36382,59.873704000000004,2408.222222222222
3947,Очаковская,5,30.385263000000002,59.94517,Вавиловых,14,30.390563,60.024752,2533.1666666666665
3948,Очаковская,5,30.385263000000002,59.94517,Динамо пр.,3,30.279864,59.972699,1964.5555555555557
3949,Очаковская,5,30.385263000000002,59.94517,Загородный просп.,47,30.321195,59.921804,1411.5555555555557
3950,Очаковская,5,30.385263000000002,59.94517,Костюшко,2,30.295701,59.849212,2910.6666666666665
3951,Очаковская,5,30.385263000000002,59.94517,Кузнецовская,25,30.332577,59.87143199999999,2154.0
3952,Очаковская,5,30.385263000000002,59.94517,Литейный просп.,56,30.349456,59.935069999999996,854.9444444444445
3953,Очаковская,5,30.385263000000002,59.94517,Луначарского пр.,47,30.360164,60.036281,2534.5555555555557
3954,Очаковская,5,30.385263000000002,59.94517,Льва Толстого,6/8,30.321859999999997,59.965309,1512.5
3955,Очаковская,5,30.385263000000002,59.94517,Мечникова пр.,27,30.410891999999997,59.986982999999995,1610.0
3956,Очаковская,5,30.385263000000002,59.94517,Народная,21,30.468124,59.879137,1738.611111111111
3957,Очаковская,5,30.385263000000002,59.94517,Оптиков,54,30.199033,60.000713,2017.2222222222222
3958,Очаковская,5,30.385263000000002,59.94517,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1468.9444444444443
3959,Очаковская,5,30.385263000000002,59.94517,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2945.4444444444443
3960,Очаковская,5,30.385263000000002,59.94517,Солидарности просп.,4,30.490114000000002,59.92828000000001,1861.7777777777778
3961,Очаковская,5,30.385263000000002,59.94517,Учебный пер.,5,30.336763,60.037252,2614.1666666666665
3962,Очаковская,5,30.385263000000002,59.94517,наб. реки Фонтанки,154,30.28255,59.915765,1854.5
3963,Парголово. ул. Шишкина,57,30.271976000000002,60.088162,Аккуратова,2,30.301594,60.015377,1198.7222222222222
3964,Парголово. ул. Шишкина,57,30.271976000000002,60.088162,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3340.777777777778
3965,Парголово. ул. Шишкина,57,30.271976000000002,60.088162,Будапештская,3,30.36382,59.873704000000004,4976.111111111111
3966,Парголово. ул. Шишкина,57,30.271976000000002,60.088162,Вавиловых,14,30.390563,60.024752,1629.3333333333333
3967,Парголово. ул. Шишкина,57,30.271976000000002,60.088162,Динамо пр.,3,30.279864,59.972699,2367.222222222222
3968,Парголово. ул. Шишкина,57,30.271976000000002,60.088162,Загородный просп.,47,30.321195,59.921804,3803.277777777778
3969,Парголово. ул. Шишкина,57,30.271976000000002,60.088162,Костюшко,2,30.295701,59.849212,5342.277777777777
3970,Парголово. ул. Шишкина,57,30.271976000000002,60.088162,Кузнецовская,25,30.332577,59.87143199999999,4745.666666666667
3971,Парголово. ул. Шишкина,57,30.271976000000002,60.088162,Литейный просп.,56,30.349456,59.935069999999996,3241.0555555555557
3972,Парголово. ул. Шишкина,57,30.271976000000002,60.088162,Луначарского пр.,47,30.360164,60.036281,1243.1666666666667
3973,Парголово. ул. Шишкина,57,30.271976000000002,60.088162,Льва Толстого,6/8,30.321859999999997,59.965309,2398.277777777778
3974,Парголово. ул. Шишкина,57,30.271976000000002,60.088162,Мечникова пр.,27,30.410891999999997,59.986982999999995,2134.722222222222
3975,Парголово. ул. Шишкина,57,30.271976000000002,60.088162,Народная,21,30.468124,59.879137,2376.5
3976,Парголово. ул. Шишкина,57,30.271976000000002,60.088162,Оптиков,54,30.199033,60.000713,1647.3333333333333
3977,Парголово. ул. Шишкина,57,30.271976000000002,60.088162,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2634.277777777778
3978,Парголово. ул. Шишкина,57,30.271976000000002,60.088162,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,1883.5
3979,Парголово. ул. Шишкина,57,30.271976000000002,60.088162,Солидарности просп.,4,30.490114000000002,59.92828000000001,2095.8888888888887
3980,Парголово. ул. Шишкина,57,30.271976000000002,60.088162,Учебный пер.,5,30.336763,60.037252,1169.4444444444443
3981,Парголово. ул. Шишкина,57,30.271976000000002,60.088162,наб. реки Фонтанки,154,30.28255,59.915765,4158.777777777777
3982,Певческий пер.,7,30.326566999999997,59.959615,Вавиловых,14,30.390563,60.024752,2120.6666666666665
3983,Певческий пер.,7,30.326566999999997,59.959615,Луначарского пр.,47,30.360164,60.036281,2178.3333333333335
3984,Певческий пер.,7,30.326566999999997,59.959615,Льва Толстого,6/8,30.321859999999997,59.965309,284.6111111111111
3985,Певческий пер.,7,30.326566999999997,59.959615,Мечникова пр.,27,30.410891999999997,59.986982999999995,1622.5
3986,Певческий пер.,7,30.326566999999997,59.959615,Оптиков,54,30.199033,60.000713,1685.9444444444443
3987,Певческий пер.,7,30.326566999999997,59.959615,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2620.722222222222
3988,Певческий пер.,7,30.326566999999997,59.959615,Учебный пер.,5,30.336763,60.037252,2055.9444444444443
3989,Передовиков,37,30.461385999999997,59.95370500000001,Аккуратова,2,30.301594,60.015377,2742.8888888888887
3990,Передовиков,37,30.461385999999997,59.95370500000001,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3009.8333333333335
3991,Передовиков,37,30.461385999999997,59.95370500000001,Будапештская,3,30.36382,59.873704000000004,3231.5
3992,Передовиков,37,30.461385999999997,59.95370500000001,Вавиловых,14,30.390563,60.024752,2220.8888888888887
3993,Передовиков,37,30.461385999999997,59.95370500000001,Динамо пр.,3,30.279864,59.972699,2955.5
3994,Передовиков,37,30.461385999999997,59.95370500000001,Загородный просп.,47,30.321195,59.921804,2612.277777777778
3995,Передовиков,37,30.461385999999997,59.95370500000001,Костюшко,2,30.295701,59.849212,2999.9444444444443
3996,Передовиков,37,30.461385999999997,59.95370500000001,Кузнецовская,25,30.332577,59.87143199999999,3004.8333333333335
3997,Передовиков,37,30.461385999999997,59.95370500000001,Литейный просп.,56,30.349456,59.935069999999996,2315.8333333333335
3998,Передовиков,37,30.461385999999997,59.95370500000001,Луначарского пр.,47,30.360164,60.036281,2348.4444444444443
3999,Передовиков,37,30.461385999999997,59.95370500000001,Льва Толстого,6/8,30.321859999999997,59.965309,2097.8888888888887
4000,Передовиков,37,30.461385999999997,59.95370500000001,Мечникова пр.,27,30.410891999999997,59.986982999999995,1473.1666666666667
4001,Передовиков,37,30.461385999999997,59.95370500000001,Народная,21,30.468124,59.879137,2117.5555555555557
4002,Передовиков,37,30.461385999999997,59.95370500000001,Оптиков,54,30.199033,60.000713,2840.277777777778
4003,Передовиков,37,30.461385999999997,59.95370500000001,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1292.2222222222222
4004,Передовиков,37,30.461385999999997,59.95370500000001,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3252.3333333333335
4005,Передовиков,37,30.461385999999997,59.95370500000001,Солидарности просп.,4,30.490114000000002,59.92828000000001,1016.4444444444445
4006,Передовиков,37,30.461385999999997,59.95370500000001,Учебный пер.,5,30.336763,60.037252,2540.4444444444443
4007,Передовиков,37,30.461385999999997,59.95370500000001,наб. реки Фонтанки,154,30.28255,59.915765,3146.777777777778
4008,Песчаный пер. (Павловск),5,30.440015000000002,59.685049,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2291.4444444444443
4009,Песчаный пер. (Павловск),5,30.440015000000002,59.685049,Будапештская,3,30.36382,59.873704000000004,3427.0
4010,Песчаный пер. (Павловск),5,30.440015000000002,59.685049,Вавиловых,14,30.390563,60.024752,2419.5555555555557
4011,Песчаный пер. (Павловск),5,30.440015000000002,59.685049,Динамо пр.,3,30.279864,59.972699,1352.9444444444443
4012,Песчаный пер. (Павловск),5,30.440015000000002,59.685049,Загородный просп.,47,30.321195,59.921804,2216.5555555555557
4013,Песчаный пер. (Павловск),5,30.440015000000002,59.685049,Костюшко,2,30.295701,59.849212,3818.0555555555557
4014,Песчаный пер. (Павловск),5,30.440015000000002,59.685049,Кузнецовская,25,30.332577,59.87143199999999,3190.6666666666665
4015,Песчаный пер. (Павловск),5,30.440015000000002,59.685049,Литейный просп.,56,30.349456,59.935069999999996,1627.7222222222222
4016,Песчаный пер. (Павловск),5,30.440015000000002,59.685049,Луначарского пр.,47,30.360164,60.036281,2607.8888888888887
4017,Песчаный пер. (Павловск),5,30.440015000000002,59.685049,Льва Толстого,6/8,30.321859999999997,59.965309,1166.2222222222222
4018,Песчаный пер. (Павловск),5,30.440015000000002,59.685049,Мечникова пр.,27,30.410891999999997,59.986982999999995,1890.9444444444443
4019,Песчаный пер. (Павловск),5,30.440015000000002,59.685049,Народная,21,30.468124,59.879137,2555.4444444444443
4020,Песчаный пер. (Павловск),5,30.440015000000002,59.685049,Оптиков,54,30.199033,60.000713,1489.7222222222222
4021,Песчаный пер. (Павловск),5,30.440015000000002,59.685049,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1989.9444444444443
4022,Песчаный пер. (Павловск),5,30.440015000000002,59.685049,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,1950.3333333333333
4023,Песчаный пер. (Павловск),5,30.440015000000002,59.685049,Солидарности просп.,4,30.490114000000002,59.92828000000001,2765.4444444444443
4024,Песчаный пер. (Павловск),5,30.440015000000002,59.685049,Учебный пер.,5,30.336763,60.037252,2472.6111111111113
4025,Песчаный пер. (Павловск),5,30.440015000000002,59.685049,наб. реки Фонтанки,154,30.28255,59.915765,2624.9444444444443
4026,Пирогова пер.,15,30.302590999999996,59.929081999999994,Большой просп. ВО,85,30.250614000000002,59.930178000000005,977.8888888888889
4027,Пирогова пер.,15,30.302590999999996,59.929081999999994,Будапештская,3,30.36382,59.873704000000004,2009.4444444444443
4028,Пирогова пер.,15,30.302590999999996,59.929081999999994,Вавиловых,14,30.390563,60.024752,3077.3333333333335
4029,Пирогова пер.,15,30.302590999999996,59.929081999999994,Динамо пр.,3,30.279864,59.972699,1495.25
4030,Пирогова пер.,15,30.302590999999996,59.929081999999994,Загородный просп.,47,30.321195,59.921804,974.2222222222222
4031,Пирогова пер.,15,30.302590999999996,59.929081999999994,Костюшко,2,30.295701,59.849212,1930.3333333333333
4032,Пирогова пер.,15,30.302590999999996,59.929081999999994,Кузнецовская,25,30.332577,59.87143199999999,1579.6666666666667
4033,Пирогова пер.,15,30.302590999999996,59.929081999999994,Литейный просп.,56,30.349456,59.935069999999996,1192.388888888889
4034,Пирогова пер.,15,30.302590999999996,59.929081999999994,Луначарского пр.,47,30.360164,60.036281,3110.1666666666665
4035,Пирогова пер.,15,30.302590999999996,59.929081999999994,Льва Толстого,6/8,30.321859999999997,59.965309,1395.888888888889
4036,Пирогова пер.,15,30.302590999999996,59.929081999999994,Мечникова пр.,27,30.410891999999997,59.986982999999995,2200.3333333333335
4037,Пирогова пер.,15,30.302590999999996,59.929081999999994,Народная,21,30.468124,59.879137,2572.5555555555557
4038,Пирогова пер.,15,30.302590999999996,59.929081999999994,Оптиков,54,30.199033,60.000713,2598.5
4039,Пирогова пер.,15,30.302590999999996,59.929081999999994,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2065.6111111111113
4040,Пирогова пер.,15,30.302590999999996,59.929081999999994,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3530.6111111111113
4041,Пирогова пер.,15,30.302590999999996,59.929081999999994,Солидарности просп.,4,30.490114000000002,59.92828000000001,2611.0
4042,Пирогова пер.,15,30.302590999999996,59.929081999999994,Учебный пер.,5,30.336763,60.037252,2978.8888888888887
4043,Пирогова пер.,15,30.302590999999996,59.929081999999994,наб. реки Фонтанки,154,30.28255,59.915765,667.5555555555555
4044,Писарева,18,30.286161,59.926165000000005,Большой просп. ВО,85,30.250614000000002,59.930178000000005,932.2222222222222
4045,Писарева,18,30.286161,59.926165000000005,Будапештская,3,30.36382,59.873704000000004,2462.1666666666665
4046,Писарева,18,30.286161,59.926165000000005,Вавиловых,14,30.390563,60.024752,3485.8333333333335
4047,Писарева,18,30.286161,59.926165000000005,Динамо пр.,3,30.279864,59.972699,1593.5833333333333
4048,Писарева,18,30.286161,59.926165000000005,Загородный просп.,47,30.321195,59.921804,1043.3333333333333
4049,Писарева,18,30.286161,59.926165000000005,Костюшко,2,30.295701,59.849212,2035.1666666666667
4050,Писарева,18,30.286161,59.926165000000005,Кузнецовская,25,30.332577,59.87143199999999,1889.0555555555557
4051,Писарева,18,30.286161,59.926165000000005,Литейный просп.,56,30.349456,59.935069999999996,1342.2222222222222
4052,Писарева,18,30.286161,59.926165000000005,Луначарского пр.,47,30.360164,60.036281,3375.5
4053,Писарева,18,30.286161,59.926165000000005,Льва Толстого,6/8,30.321859999999997,59.965309,1682.3333333333333
4054,Писарева,18,30.286161,59.926165000000005,Мечникова пр.,27,30.410891999999997,59.986982999999995,2669.0
4055,Писарева,18,30.286161,59.926165000000005,Народная,21,30.468124,59.879137,3054.1111111111113
4056,Писарева,18,30.286161,59.926165000000005,Оптиков,54,30.199033,60.000713,3058.277777777778
4057,Писарева,18,30.286161,59.926165000000005,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2527.3333333333335
4058,Писарева,18,30.286161,59.926165000000005,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4002.777777777778
4059,Писарева,18,30.286161,59.926165000000005,Солидарности просп.,4,30.490114000000002,59.92828000000001,3152.3333333333335
4060,Писарева,18,30.286161,59.926165000000005,Учебный пер.,5,30.336763,60.037252,3233.3333333333335
4061,Писарева,18,30.286161,59.926165000000005,наб. реки Фонтанки,154,30.28255,59.915765,588.0
4062,Пискаревский пр.,149,30.446753,60.003609999999995,Аккуратова,2,30.301594,60.015377,2223.277777777778
4063,Пискаревский пр.,149,30.446753,60.003609999999995,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2909.5
4064,Пискаревский пр.,149,30.446753,60.003609999999995,Будапештская,3,30.36382,59.873704000000004,2597.222222222222
4065,Пискаревский пр.,149,30.446753,60.003609999999995,Вавиловых,14,30.390563,60.024752,1227.2222222222222
4066,Пискаревский пр.,149,30.446753,60.003609999999995,Динамо пр.,3,30.279864,59.972699,2687.5
4067,Пискаревский пр.,149,30.446753,60.003609999999995,Загородный просп.,47,30.321195,59.921804,2667.8888888888887
4068,Пискаревский пр.,149,30.446753,60.003609999999995,Костюшко,2,30.295701,59.849212,2548.277777777778
4069,Пискаревский пр.,149,30.446753,60.003609999999995,Кузнецовская,25,30.332577,59.87143199999999,2677.222222222222
4070,Пискаревский пр.,149,30.446753,60.003609999999995,Литейный просп.,56,30.349456,59.935069999999996,2116.722222222222
4071,Пискаревский пр.,149,30.446753,60.003609999999995,Луначарского пр.,47,30.360164,60.036281,1348.111111111111
4072,Пискаревский пр.,149,30.446753,60.003609999999995,Льва Толстого,6/8,30.321859999999997,59.965309,2322.5
4073,Пискаревский пр.,149,30.446753,60.003609999999995,Мечникова пр.,27,30.410891999999997,59.986982999999995,852.6111111111111
4074,Пискаревский пр.,149,30.446753,60.003609999999995,Народная,21,30.468124,59.879137,1525.888888888889
4075,Пискаревский пр.,149,30.446753,60.003609999999995,Оптиков,54,30.199033,60.000713,2823.277777777778
4076,Пискаревский пр.,149,30.446753,60.003609999999995,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1278.7777777777778
4077,Пискаревский пр.,149,30.446753,60.003609999999995,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2396.1111111111113
4078,Пискаревский пр.,149,30.446753,60.003609999999995,Солидарности просп.,4,30.490114000000002,59.92828000000001,1232.2777777777778
4079,Пискаревский пр.,149,30.446753,60.003609999999995,Учебный пер.,5,30.336763,60.037252,1420.7222222222222
4080,Пискаревский пр.,149,30.446753,60.003609999999995,наб. реки Фонтанки,154,30.28255,59.915765,3079.722222222222
4081,Победы (Ломоносов),12,29.773726,59.907054,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2839.8888888888887
4082,Победы (Ломоносов),12,29.773726,59.907054,Будапештская,3,30.36382,59.873704000000004,1338.9444444444443
4083,Победы (Ломоносов),12,29.773726,59.907054,Вавиловых,14,30.390563,60.024752,4535.333333333333
4084,Победы (Ломоносов),12,29.773726,59.907054,Динамо пр.,3,30.279864,59.972699,3447.777777777778
4085,Победы (Ломоносов),12,29.773726,59.907054,Загородный просп.,47,30.321195,59.921804,1665.0555555555557
4086,Победы (Ломоносов),12,29.773726,59.907054,Костюшко,2,30.295701,59.849212,1060.0555555555557
4087,Победы (Ломоносов),12,29.773726,59.907054,Кузнецовская,25,30.332577,59.87143199999999,612.7222222222222
4088,Победы (Ломоносов),12,29.773726,59.907054,Литейный просп.,56,30.349456,59.935069999999996,2384.722222222222
4089,Победы (Ломоносов),12,29.773726,59.907054,Луначарского пр.,47,30.360164,60.036281,4633.555555555556
4090,Победы (Ломоносов),12,29.773726,59.907054,Льва Толстого,6/8,30.321859999999997,59.965309,2976.5
4091,Победы (Ломоносов),12,29.773726,59.907054,Народная,21,30.468124,59.879137,1674.8333333333333
4092,Победы (Ломоносов),12,29.773726,59.907054,Оптиков,54,30.199033,60.000713,4121.833333333333
4093,Победы (Ломоносов),12,29.773726,59.907054,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,5048.888888888889
4094,Победы (Ломоносов),12,29.773726,59.907054,Солидарности просп.,4,30.490114000000002,59.92828000000001,2615.277777777778
4095,Победы (Ломоносов),12,29.773726,59.907054,Учебный пер.,5,30.336763,60.037252,4572.055555555556
4096,Победы (Ломоносов),12,29.773726,59.907054,наб. реки Фонтанки,154,30.28255,59.915765,1895.5555555555557
4097,Подвойского,34к1,30.488398999999998,59.916514,Аккуратова,2,30.301594,60.015377,3484.5
4098,Подвойского,34к1,30.488398999999998,59.916514,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3596.722222222222
4099,Подвойского,34к1,30.488398999999998,59.916514,Будапештская,3,30.36382,59.873704000000004,2827.1111111111113
4100,Подвойского,34к1,30.488398999999998,59.916514,Вавиловых,14,30.390563,60.024752,2929.6111111111113
4101,Подвойского,34к1,30.488398999999998,59.916514,Динамо пр.,3,30.279864,59.972699,3614.0555555555557
4102,Подвойского,34к1,30.488398999999998,59.916514,Загородный просп.,47,30.321195,59.921804,2893.9444444444443
4103,Подвойского,34к1,30.488398999999998,59.916514,Костюшко,2,30.295701,59.849212,3073.5
4104,Подвойского,34к1,30.488398999999998,59.916514,Кузнецовская,25,30.332577,59.87143199999999,2915.1666666666665
4105,Подвойского,34к1,30.488398999999998,59.916514,Литейный просп.,56,30.349456,59.935069999999996,2509.222222222222
