№,Улица (от),Дом (от),Широта (от),Долгота (от),Улица (до),Дом (до),Широта (до),Долгота (до),Длительность (сек)
3404,Люблинский пер.,7,30.291515000000004,59.917308,Учебный пер.,5,30.336763,60.037252,3058.375
3405,Люблинский пер.,7,30.291515000000004,59.917308,наб. реки Фонтанки,154,30.28255,59.915765,308.375
3406,Малая Балканская,38,30.395064,59.825199,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3127.5
3407,Малая Балканская,38,30.395064,59.825199,Будапештская,3,30.36382,59.873704000000004,1749.875
3408,Малая Балканская,38,30.395064,59.825199,Вавиловых,14,30.390563,60.024752,3473.875
3409,Малая Балканская,38,30.395064,59.825199,Динамо пр.,3,30.279864,59.972699,3684.1666666666665
3410,Малая Балканская,38,30.395064,59.825199,Загородный просп.,47,30.321195,59.921804,1822.0
3411,Малая Балканская,38,30.395064,59.825199,Костюшко,2,30.295701,59.849212,1612.75
3412,Малая Балканская,38,30.395064,59.825199,Кузнецовская,25,30.332577,59.87143199999999,1508.5
3413,Малая Балканская,38,30.395064,59.825199,Литейный просп.,56,30.349456,59.935069999999996,2342.375
3414,Малая Балканская,38,30.395064,59.825199,Луначарского пр.,47,30.360164,60.036281,3225.75
3415,Малая Балканская,38,30.395064,59.825199,Льва Толстого,6/8,30.321859999999997,59.965309,3250.5
3416,Малая Балканская,38,30.395064,59.825199,Мечникова пр.,27,30.410891999999997,59.986982999999995,3065.125
3417,Малая Балканская,38,30.395064,59.825199,Народная,21,30.468124,59.879137,1672.625
3418,Малая Балканская,38,30.395064,59.825199,Оптиков,54,30.199033,60.000713,4207.375
3419,Малая Балканская,38,30.395064,59.825199,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2923.25
3420,Малая Балканская,38,30.395064,59.825199,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4360.75
3421,Малая Балканская,38,30.395064,59.825199,Солидарности просп.,4,30.490114000000002,59.92828000000001,2573.875
3422,Малая Балканская,38,30.395064,59.825199,Учебный пер.,5,30.336763,60.037252,3348.25
3423,Малая Балканская,38,30.395064,59.825199,наб. реки Фонтанки,154,30.28255,59.915765,2351.375
3424,Марата,65,30.345234,59.921642000000006,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1471.875
3425,Марата,65,30.345234,59.921642000000006,Будапештская,3,30.36382,59.873704000000004,1205.625
3426,Марата,65,30.345234,59.921642000000006,Вавиловых,14,30.390563,60.024752,2464.875
3427,Марата,65,30.345234,59.921642000000006,Динамо пр.,3,30.279864,59.972699,1778.625
3428,Марата,65,30.345234,59.921642000000006,Загородный просп.,47,30.321195,59.921804,319.75
3429,Марата,65,30.345234,59.921642000000006,Костюшко,2,30.295701,59.849212,1704.625
3430,Марата,65,30.345234,59.921642000000006,Кузнецовская,25,30.332577,59.87143199999999,971.5
3431,Марата,65,30.345234,59.921642000000006,Литейный просп.,56,30.349456,59.935069999999996,424.125
3432,Марата,65,30.345234,59.921642000000006,Луначарского пр.,47,30.360164,60.036281,2533.875
3433,Марата,65,30.345234,59.921642000000006,Льва Толстого,6/8,30.321859999999997,59.965309,1323.125
3434,Марата,65,30.345234,59.921642000000006,Мечникова пр.,27,30.410891999999997,59.986982999999995,1709.625
3435,Марата,65,30.345234,59.921642000000006,Народная,21,30.468124,59.879137,1649.625
3436,Марата,65,30.345234,59.921642000000006,Оптиков,54,30.199033,60.000713,2286.375
3437,Марата,65,30.345234,59.921642000000006,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1570.75
3438,Марата,65,30.345234,59.921642000000006,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3057.25
3439,Марата,65,30.345234,59.921642000000006,Солидарности просп.,4,30.490114000000002,59.92828000000001,1859.75
3440,Марата,65,30.345234,59.921642000000006,Учебный пер.,5,30.336763,60.037252,2615.625
3441,Марата,65,30.345234,59.921642000000006,наб. реки Фонтанки,154,30.28255,59.915765,853.75
3442,Маршала Захарова,9,30.178695,59.856302,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3056.0
3443,Маршала Захарова,9,30.178695,59.856302,Будапештская,3,30.36382,59.873704000000004,2507.25
3444,Маршала Захарова,9,30.178695,59.856302,Вавиловых,14,30.390563,60.024752,3954.3333333333335
3445,Маршала Захарова,9,30.178695,59.856302,Динамо пр.,3,30.279864,59.972699,3691.0
3446,Маршала Захарова,9,30.178695,59.856302,Загородный просп.,47,30.321195,59.921804,2465.5
3447,Маршала Захарова,9,30.178695,59.856302,Костюшко,2,30.295701,59.849212,1592.0
3448,Маршала Захарова,9,30.178695,59.856302,Кузнецовская,25,30.332577,59.87143199999999,1890.375
3449,Маршала Захарова,9,30.178695,59.856302,Литейный просп.,56,30.349456,59.935069999999996,2701.1666666666665
3450,Маршала Захарова,9,30.178695,59.856302,Луначарского пр.,47,30.360164,60.036281,3790.6666666666665
3451,Маршала Захарова,9,30.178695,59.856302,Льва Толстого,6/8,30.321859999999997,59.965309,3486.6666666666665
3452,Маршала Захарова,9,30.178695,59.856302,Народная,21,30.468124,59.879137,2736.25
3453,Маршала Захарова,9,30.178695,59.856302,Оптиков,54,30.199033,60.000713,4639.5
3454,Маршала Захарова,9,30.178695,59.856302,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4245.0
3455,Маршала Захарова,9,30.178695,59.856302,Солидарности просп.,4,30.490114000000002,59.92828000000001,3657.5
3456,Маршала Захарова,9,30.178695,59.856302,Учебный пер.,5,30.336763,60.037252,4965.833333333333
3457,Маршала Захарова,9,30.178695,59.856302,наб. реки Фонтанки,154,30.28255,59.915765,2032.125
3458,Маршала Казакова,10к1,30.242915999999997,59.859185,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2315.1666666666665
3459,Маршала Казакова,10к1,30.242915999999997,59.859185,Будапештская,3,30.36382,59.873704000000004,1831.125
3460,Маршала Казакова,10к1,30.242915999999997,59.859185,Вавиловых,14,30.390563,60.024752,4217.5
3461,Маршала Казакова,10к1,30.242915999999997,59.859185,Динамо пр.,3,30.279864,59.972699,2990.3333333333335
3462,Маршала Казакова,10к1,30.242915999999997,59.859185,Загородный просп.,47,30.321195,59.921804,1775.875
3463,Маршала Казакова,10к1,30.242915999999997,59.859185,Костюшко,2,30.295701,59.849212,1064.75
3464,Маршала Казакова,10к1,30.242915999999997,59.859185,Кузнецовская,25,30.332577,59.87143199999999,1320.125
3465,Маршала Казакова,10к1,30.242915999999997,59.859185,Литейный просп.,56,30.349456,59.935069999999996,1996.6666666666667
3466,Маршала Казакова,10к1,30.242915999999997,59.859185,Луначарского пр.,47,30.360164,60.036281,4283.833333333333
3467,Маршала Казакова,10к1,30.242915999999997,59.859185,Льва Толстого,6/8,30.321859999999997,59.965309,2741.1666666666665
3468,Маршала Казакова,10к1,30.242915999999997,59.859185,Народная,21,30.468124,59.879137,2205.75
3469,Маршала Казакова,10к1,30.242915999999997,59.859185,Оптиков,54,30.199033,60.000713,3874.1666666666665
3470,Маршала Казакова,10к1,30.242915999999997,59.859185,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4897.833333333333
3471,Маршала Казакова,10к1,30.242915999999997,59.859185,Солидарности просп.,4,30.490114000000002,59.92828000000001,2660.375
3472,Маршала Казакова,10к1,30.242915999999997,59.859185,Учебный пер.,5,30.336763,60.037252,4144.833333333333
3473,Маршала Казакова,10к1,30.242915999999997,59.859185,наб. реки Фонтанки,154,30.28255,59.915765,1327.75
3474,Маяковского,19,30.355672,59.93855,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1535.0
3475,Маяковского,19,30.355672,59.93855,Будапештская,3,30.36382,59.873704000000004,1722.0
3476,Маяковского,19,30.355672,59.93855,Вавиловых,14,30.390563,60.024752,2094.375
3477,Маяковского,19,30.355672,59.93855,Динамо пр.,3,30.279864,59.972699,1551.625
3478,Маяковского,19,30.355672,59.93855,Загородный просп.,47,30.321195,59.921804,604.75
3479,Маяковского,19,30.355672,59.93855,Костюшко,2,30.295701,59.849212,2134.25
3480,Маяковского,19,30.355672,59.93855,Кузнецовская,25,30.332577,59.87143199999999,1478.875
3481,Маяковского,19,30.355672,59.93855,Литейный просп.,56,30.349456,59.935069999999996,212.25
3482,Маяковского,19,30.355672,59.93855,Луначарского пр.,47,30.360164,60.036281,2157.75
3483,Маяковского,19,30.355672,59.93855,Льва Толстого,6/8,30.321859999999997,59.965309,917.5
3484,Маяковского,19,30.355672,59.93855,Мечникова пр.,27,30.410891999999997,59.986982999999995,1336.75
3485,Маяковского,19,30.355672,59.93855,Народная,21,30.468124,59.879137,1599.75
3486,Маяковского,19,30.355672,59.93855,Оптиков,54,30.199033,60.000713,1917.375
3487,Маяковского,19,30.355672,59.93855,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1199.875
3488,Маяковского,19,30.355672,59.93855,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2690.5
3489,Маяковского,19,30.355672,59.93855,Солидарности просп.,4,30.490114000000002,59.92828000000001,1737.75
3490,Маяковского,19,30.355672,59.93855,Учебный пер.,5,30.336763,60.037252,2258.75
3491,Маяковского,19,30.355672,59.93855,наб. реки Фонтанки,154,30.28255,59.915765,1029.5
3492,Меньшиковский пр.,17,30.431427000000003,59.996807,Аккуратова,2,30.301594,60.015377,1575.25
3493,Меньшиковский пр.,17,30.431427000000003,59.996807,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2081.5
3494,Меньшиковский пр.,17,30.431427000000003,59.996807,Будапештская,3,30.36382,59.873704000000004,2903.1428571428573
3495,Меньшиковский пр.,17,30.431427000000003,59.996807,Вавиловых,14,30.390563,60.024752,1419.125
3496,Меньшиковский пр.,17,30.431427000000003,59.996807,Динамо пр.,3,30.279864,59.972699,1653.75
3497,Меньшиковский пр.,17,30.431427000000003,59.996807,Загородный просп.,47,30.321195,59.921804,1937.142857142857
3498,Меньшиковский пр.,17,30.431427000000003,59.996807,Кузнецовская,25,30.332577,59.87143199999999,2708.285714285714
3499,Меньшиковский пр.,17,30.431427000000003,59.996807,Литейный просп.,56,30.349456,59.935069999999996,1532.4285714285713
3500,Меньшиковский пр.,17,30.431427000000003,59.996807,Луначарского пр.,47,30.360164,60.036281,1437.75
3501,Меньшиковский пр.,17,30.431427000000003,59.996807,Льва Толстого,6/8,30.321859999999997,59.965309,1323.375
3502,Меньшиковский пр.,17,30.431427000000003,59.996807,Мечникова пр.,27,30.410891999999997,59.986982999999995,576.8571428571429
3503,Меньшиковский пр.,17,30.431427000000003,59.996807,Народная,21,30.468124,59.879137,1758.7142857142858
3504,Меньшиковский пр.,17,30.431427000000003,59.996807,Оптиков,54,30.199033,60.000713,2110.25
3505,Меньшиковский пр.,17,30.431427000000003,59.996807,Пискаревский просп.,47,30.431328999999998,59.983422999999995,996.1428571428571
3506,Меньшиковский пр.,17,30.431427000000003,59.996807,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2969.25
3507,Меньшиковский пр.,17,30.431427000000003,59.996807,Учебный пер.,5,30.336763,60.037252,1598.875
3508,Меньшиковский пр.,17,30.431427000000003,59.996807,наб. реки Фонтанки,154,30.28255,59.915765,2244.8571428571427
3509,Металлистов пр.,89,30.399843,59.971452,Аккуратова,2,30.301594,60.015377,1813.0
3510,Металлистов пр.,89,30.399843,59.971452,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2022.125
3511,Металлистов пр.,89,30.399843,59.971452,Будапештская,3,30.36382,59.873704000000004,2626.0
3512,Металлистов пр.,89,30.399843,59.971452,Вавиловых,14,30.390563,60.024752,1725.875
3513,Металлистов пр.,89,30.399843,59.971452,Динамо пр.,3,30.279864,59.972699,1578.5
3514,Металлистов пр.,89,30.399843,59.971452,Загородный просп.,47,30.321195,59.921804,1673.625
3515,Металлистов пр.,89,30.399843,59.971452,Костюшко,2,30.295701,59.849212,3226.75
3516,Металлистов пр.,89,30.399843,59.971452,Кузнецовская,25,30.332577,59.87143199999999,2422.625
3517,Металлистов пр.,89,30.399843,59.971452,Литейный просп.,56,30.349456,59.935069999999996,1259.25
3518,Металлистов пр.,89,30.399843,59.971452,Луначарского пр.,47,30.360164,60.036281,1828.0
3519,Металлистов пр.,89,30.399843,59.971452,Льва Толстого,6/8,30.321859999999997,59.965309,1261.625
3520,Металлистов пр.,89,30.399843,59.971452,Мечникова пр.,27,30.410891999999997,59.986982999999995,504.375
3521,Металлистов пр.,89,30.399843,59.971452,Народная,21,30.468124,59.879137,1473.375
3522,Металлистов пр.,89,30.399843,59.971452,Оптиков,54,30.199033,60.000713,2014.375
3523,Металлистов пр.,89,30.399843,59.971452,Пискаревский просп.,47,30.431328999999998,59.983422999999995,672.625
3524,Металлистов пр.,89,30.399843,59.971452,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2899.375
3525,Металлистов пр.,89,30.399843,59.971452,Солидарности просп.,4,30.490114000000002,59.92828000000001,1475.0
3526,Металлистов пр.,89,30.399843,59.971452,Учебный пер.,5,30.336763,60.037252,2126.5
3527,Металлистов пр.,89,30.399843,59.971452,наб. реки Фонтанки,154,30.28255,59.915765,1948.5
3528,Металлострой. Полевая,2,30.561467999999998,59.811129,Аккуратова,2,30.301594,60.015377,3658.375
3529,Металлострой. Полевая,2,30.561467999999998,59.811129,Будапештская,3,30.36382,59.873704000000004,2542.75
3530,Металлострой. Полевая,2,30.561467999999998,59.811129,Вавиловых,14,30.390563,60.024752,3229.25
3531,Металлострой. Полевая,2,30.561467999999998,59.811129,Загородный просп.,47,30.321195,59.921804,2732.75
3532,Металлострой. Полевая,2,30.561467999999998,59.811129,Костюшко,2,30.295701,59.849212,2379.75
3533,Металлострой. Полевая,2,30.561467999999998,59.811129,Кузнецовская,25,30.332577,59.87143199999999,2285.375
3534,Металлострой. Полевая,2,30.561467999999998,59.811129,Луначарского пр.,47,30.360164,60.036281,3022.25
3535,Металлострой. Полевая,2,30.561467999999998,59.811129,Льва Толстого,6/8,30.321859999999997,59.965309,3025.625
3536,Металлострой. Полевая,2,30.561467999999998,59.811129,Мечникова пр.,27,30.410891999999997,59.986982999999995,2483.375
3537,Металлострой. Полевая,2,30.561467999999998,59.811129,Народная,21,30.468124,59.879137,1619.75
3538,Металлострой. Полевая,2,30.561467999999998,59.811129,Оптиков,54,30.199033,60.000713,3957.5
3539,Металлострой. Полевая,2,30.561467999999998,59.811129,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2810.5
3540,Металлострой. Полевая,2,30.561467999999998,59.811129,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4107.0
3541,Металлострой. Полевая,2,30.561467999999998,59.811129,Солидарности просп.,4,30.490114000000002,59.92828000000001,2283.625
3542,Металлострой. Полевая,2,30.561467999999998,59.811129,Учебный пер.,5,30.336763,60.037252,3101.5
3543,Металлострой. Полевая,2,30.561467999999998,59.811129,наб. реки Фонтанки,154,30.28255,59.915765,2909.5
3544,Мечникова пр.,14,30.407190999999997,59.985678,Аккуратова,2,30.301594,60.015377,1880.125
3545,Мечникова пр.,14,30.407190999999997,59.985678,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2089.25
3546,Мечникова пр.,14,30.407190999999997,59.985678,Будапештская,3,30.36382,59.873704000000004,2816.75
3547,Мечникова пр.,14,30.407190999999997,59.985678,Вавиловых,14,30.390563,60.024752,1534.0
3548,Мечникова пр.,14,30.407190999999997,59.985678,Динамо пр.,3,30.279864,59.972699,1661.375
3549,Мечникова пр.,14,30.407190999999997,59.985678,Загородный просп.,47,30.321195,59.921804,1851.0
3550,Мечникова пр.,14,30.407190999999997,59.985678,Костюшко,2,30.295701,59.849212,3399.0
3551,Мечникова пр.,14,30.407190999999997,59.985678,Кузнецовская,25,30.332577,59.87143199999999,2614.125
3552,Мечникова пр.,14,30.407190999999997,59.985678,Литейный просп.,56,30.349456,59.935069999999996,1446.875
3553,Мечникова пр.,14,30.407190999999997,59.985678,Луначарского пр.,47,30.360164,60.036281,1643.625
3554,Мечникова пр.,14,30.407190999999997,59.985678,Льва Толстого,6/8,30.321859999999997,59.965309,1330.875
3555,Мечникова пр.,14,30.407190999999997,59.985678,Мечникова пр.,27,30.410891999999997,59.986982999999995,260.5
3556,Мечникова пр.,14,30.407190999999997,59.985678,Народная,21,30.468124,59.879137,1669.125
3557,Мечникова пр.,14,30.407190999999997,59.985678,Оптиков,54,30.199033,60.000713,2085.875
3558,Мечникова пр.,14,30.407190999999997,59.985678,Пискаревский просп.,47,30.431328999999998,59.983422999999995,658.5
3559,Мечникова пр.,14,30.407190999999997,59.985678,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2976.875
3560,Мечникова пр.,14,30.407190999999997,59.985678,Учебный пер.,5,30.336763,60.037252,1864.125
3561,Мечникова пр.,14,30.407190999999997,59.985678,наб. реки Фонтанки,154,30.28255,59.915765,2149.75
3562,Морская набережная,15,30.212849,59.94005500000001,Большой просп. ВО,85,30.250614000000002,59.930178000000005,639.125
3563,Морская набережная,15,30.212849,59.94005500000001,Будапештская,3,30.36382,59.873704000000004,3209.875
3564,Морская набережная,15,30.212849,59.94005500000001,Костюшко,2,30.295701,59.849212,3026.875
3565,Морская набережная,15,30.212849,59.94005500000001,Кузнецовская,25,30.332577,59.87143199999999,2677.375
3566,Морская набережная,15,30.212849,59.94005500000001,наб. реки Фонтанки,154,30.28255,59.915765,1635.625
3567,Морская набережная,41,30.231498,59.959615,Большой просп. ВО,85,30.250614000000002,59.930178000000005,766.0
3568,Морская набережная,41,30.231498,59.959615,Костюшко,2,30.295701,59.849212,2934.0
3569,Морская набережная,41,30.231498,59.959615,Кузнецовская,25,30.332577,59.87143199999999,2707.0
3570,Морская набережная,41,30.231498,59.959615,наб. реки Фонтанки,154,30.28255,59.915765,1613.5
3571,Морская набережная,41к1,30.231498,59.959615,Большой просп. ВО,85,30.250614000000002,59.930178000000005,742.0
3572,Морская набережная,41к1,30.231498,59.959615,Костюшко,2,30.295701,59.849212,2928.5
3573,Морская набережная,41к1,30.231498,59.959615,Кузнецовская,25,30.332577,59.87143199999999,2538.3333333333335
3574,Морская набережная,41к1,30.231498,59.959615,наб. реки Фонтанки,154,30.28255,59.915765,1513.5
3575,Московский пр.,134,30.320378,59.887710999999996,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1578.625
3576,Московский пр.,134,30.320378,59.887710999999996,Будапештская,3,30.36382,59.873704000000004,1020.25
3577,Московский пр.,134,30.320378,59.887710999999996,Вавиловых,14,30.390563,60.024752,3129.0
3578,Московский пр.,134,30.320378,59.887710999999996,Динамо пр.,3,30.279864,59.972699,2088.625
3579,Московский пр.,134,30.320378,59.887710999999996,Загородный просп.,47,30.321195,59.921804,555.75
3580,Московский пр.,134,30.320378,59.887710999999996,Костюшко,2,30.295701,59.849212,1358.625
3581,Московский пр.,134,30.320378,59.887710999999996,Кузнецовская,25,30.332577,59.87143199999999,626.25
3582,Московский пр.,134,30.320378,59.887710999999996,Литейный просп.,56,30.349456,59.935069999999996,1106.75
3583,Московский пр.,134,30.320378,59.887710999999996,Луначарского пр.,47,30.360164,60.036281,3183.5
3584,Московский пр.,134,30.320378,59.887710999999996,Льва Толстого,6/8,30.321859999999997,59.965309,1634.25
3585,Московский пр.,134,30.320378,59.887710999999996,Народная,21,30.468124,59.879137,1608.125
3586,Московский пр.,134,30.320378,59.887710999999996,Оптиков,54,30.199033,60.000713,2939.0
3587,Московский пр.,134,30.320378,59.887710999999996,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3787.0
3588,Московский пр.,134,30.320378,59.887710999999996,Солидарности просп.,4,30.490114000000002,59.92828000000001,2005.625
3589,Московский пр.,134,30.320378,59.887710999999996,Учебный пер.,5,30.336763,60.037252,3139.875
3590,Московский пр.,134,30.320378,59.887710999999996,наб. реки Фонтанки,154,30.28255,59.915765,748.625
3591,Московское шоссе,10,30.331598,59.83876899999999,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2427.5
3592,Московское шоссе,10,30.331598,59.83876899999999,Будапештская,3,30.36382,59.873704000000004,1427.5
3593,Московское шоссе,10,30.331598,59.83876899999999,Вавиловых,14,30.390563,60.024752,3265.0
3594,Московское шоссе,10,30.331598,59.83876899999999,Динамо пр.,3,30.279864,59.972699,2937.875
3595,Московское шоссе,10,30.331598,59.83876899999999,Загородный просп.,47,30.321195,59.921804,1404.625
3596,Московское шоссе,10,30.331598,59.83876899999999,Костюшко,2,30.295701,59.849212,1008.375
3597,Московское шоссе,10,30.331598,59.83876899999999,Кузнецовская,25,30.332577,59.87143199999999,803.25
3598,Московское шоссе,10,30.331598,59.83876899999999,Литейный просп.,56,30.349456,59.935069999999996,1955.875
3599,Московское шоссе,10,30.331598,59.83876899999999,Луначарского пр.,47,30.360164,60.036281,3085.0
3600,Московское шоссе,10,30.331598,59.83876899999999,Льва Толстого,6/8,30.321859999999997,59.965309,2483.125
3601,Московское шоссе,10,30.331598,59.83876899999999,Мечникова пр.,27,30.410891999999997,59.986982999999995,2540.375
3602,Московское шоссе,10,30.331598,59.83876899999999,Народная,21,30.468124,59.879137,1547.375
3603,Московское шоссе,10,30.331598,59.83876899999999,Оптиков,54,30.199033,60.000713,3787.875
3604,Московское шоссе,10,30.331598,59.83876899999999,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2785.875
3605,Московское шоссе,10,30.331598,59.83876899999999,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4636.125
3606,Московское шоссе,10,30.331598,59.83876899999999,Солидарности просп.,4,30.490114000000002,59.92828000000001,2464.625
3607,Московское шоссе,10,30.331598,59.83876899999999,Учебный пер.,5,30.336763,60.037252,3988.875
3608,Московское шоссе,10,30.331598,59.83876899999999,наб. реки Фонтанки,154,30.28255,59.915765,1838.0
3609,Народная,73,30.481472999999998,59.883643000000006,Аккуратова,2,30.301594,60.015377,2687.625
3610,Народная,73,30.481472999999998,59.883643000000006,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2451.375
3611,Народная,73,30.481472999999998,59.883643000000006,Будапештская,3,30.36382,59.873704000000004,1492.75
3612,Народная,73,30.481472999999998,59.883643000000006,Вавиловых,14,30.390563,60.024752,2250.5
3613,Народная,73,30.481472999999998,59.883643000000006,Динамо пр.,3,30.279864,59.972699,2594.5
3614,Народная,73,30.481472999999998,59.883643000000006,Загородный просп.,47,30.321195,59.921804,1914.25
3615,Народная,73,30.481472999999998,59.883643000000006,Костюшко,2,30.295701,59.849212,1712.75
3616,Народная,73,30.481472999999998,59.883643000000006,Кузнецовская,25,30.332577,59.87143199999999,1559.25
3617,Народная,73,30.481472999999998,59.883643000000006,Литейный просп.,56,30.349456,59.935069999999996,1673.125
3618,Народная,73,30.481472999999998,59.883643000000006,Луначарского пр.,47,30.360164,60.036281,2072.375
3619,Народная,73,30.481472999999998,59.883643000000006,Льва Толстого,6/8,30.321859999999997,59.965309,1961.125
3620,Народная,73,30.481472999999998,59.883643000000006,Мечникова пр.,27,30.410891999999997,59.986982999999995,1533.875
3621,Народная,73,30.481472999999998,59.883643000000006,Народная,21,30.468124,59.879137,568.625
3622,Народная,73,30.481472999999998,59.883643000000006,Оптиков,54,30.199033,60.000713,2923.625
3623,Народная,73,30.481472999999998,59.883643000000006,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1720.5
3624,Народная,73,30.481472999999998,59.883643000000006,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3156.25
3625,Народная,73,30.481472999999998,59.883643000000006,Солидарности просп.,4,30.490114000000002,59.92828000000001,945.5
3626,Народная,73,30.481472999999998,59.883643000000006,Учебный пер.,5,30.336763,60.037252,2181.0
3627,Народная,73,30.481472999999998,59.883643000000006,наб. реки Фонтанки,154,30.28255,59.915765,2382.5
3628,Народного Ополчения,141,30.259669,59.834063,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2638.3333333333335
3629,Народного Ополчения,141,30.259669,59.834063,Будапештская,3,30.36382,59.873704000000004,1917.625
3630,Народного Ополчения,141,30.259669,59.834063,Вавиловых,14,30.390563,60.024752,3581.75
3631,Народного Ополчения,141,30.259669,59.834063,Динамо пр.,3,30.279864,59.972699,3383.8333333333335
3632,Народного Ополчения,141,30.259669,59.834063,Загородный просп.,47,30.321195,59.921804,1897.75
3633,Народного Ополчения,141,30.259669,59.834063,Костюшко,2,30.295701,59.849212,997.25
3634,Народного Ополчения,141,30.259669,59.834063,Кузнецовская,25,30.332577,59.87143199999999,1280.5
3635,Народного Ополчения,141,30.259669,59.834063,Литейный просп.,56,30.349456,59.935069999999996,2462.625
3636,Народного Ополчения,141,30.259669,59.834063,Луначарского пр.,47,30.360164,60.036281,3384.875
3637,Народного Ополчения,141,30.259669,59.834063,Льва Толстого,6/8,30.321859999999997,59.965309,2978.875
3638,Народного Ополчения,141,30.259669,59.834063,Мечникова пр.,27,30.410891999999997,59.986982999999995,2839.75
3639,Народного Ополчения,141,30.259669,59.834063,Народная,21,30.468124,59.879137,2175.875
3640,Народного Ополчения,141,30.259669,59.834063,Оптиков,54,30.199033,60.000713,4180.375
3641,Народного Ополчения,141,30.259669,59.834063,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,5067.75
3642,Народного Ополчения,141,30.259669,59.834063,Солидарности просп.,4,30.490114000000002,59.92828000000001,3092.125
3643,Народного Ополчения,141,30.259669,59.834063,Учебный пер.,5,30.336763,60.037252,4465.125
3644,Народного Ополчения,141,30.259669,59.834063,наб. реки Фонтанки,154,30.28255,59.915765,1779.875
3645,Науки пр.,1,30.370054,60.016325,Аккуратова,2,30.301594,60.015377,1339.125
3646,Науки пр.,1,30.370054,60.016325,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2379.625
3647,Науки пр.,1,30.370054,60.016325,Будапештская,3,30.36382,59.873704000000004,3297.5
3648,Науки пр.,1,30.370054,60.016325,Вавиловых,14,30.390563,60.024752,848.625
3649,Науки пр.,1,30.370054,60.016325,Динамо пр.,3,30.279864,59.972699,1762.625
3650,Науки пр.,1,30.370054,60.016325,Загородный просп.,47,30.321195,59.921804,2161.375
3651,Науки пр.,1,30.370054,60.016325,Костюшко,2,30.295701,59.849212,3683.625
3652,Науки пр.,1,30.370054,60.016325,Кузнецовская,25,30.332577,59.87143199999999,3052.625
3653,Науки пр.,1,30.370054,60.016325,Литейный просп.,56,30.349456,59.935069999999996,1751.375
3654,Науки пр.,1,30.370054,60.016325,Луначарского пр.,47,30.360164,60.036281,942.125
3655,Науки пр.,1,30.370054,60.016325,Льва Толстого,6/8,30.321859999999997,59.965309,1621.125
3656,Науки пр.,1,30.370054,60.016325,Мечникова пр.,27,30.410891999999997,59.986982999999995,1144.625
3657,Науки пр.,1,30.370054,60.016325,Народная,21,30.468124,59.879137,2309.25
3658,Науки пр.,1,30.370054,60.016325,Оптиков,54,30.199033,60.000713,1879.75
3659,Науки пр.,1,30.370054,60.016325,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1508.0
3660,Науки пр.,1,30.370054,60.016325,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3047.75
3661,Науки пр.,1,30.370054,60.016325,Учебный пер.,5,30.336763,60.037252,1095.25
3662,Науки пр.,1,30.370054,60.016325,наб. реки Фонтанки,154,30.28255,59.915765,2443.75
3663,Науки пр.,28,30.417324,60.009494,Аккуратова,2,30.301594,60.015377,1727.625
3664,Науки пр.,28,30.417324,60.009494,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2321.5
3665,Науки пр.,28,30.417324,60.009494,Будапештская,3,30.36382,59.873704000000004,3269.25
3666,Науки пр.,28,30.417324,60.009494,Вавиловых,14,30.390563,60.024752,1072.625
3667,Науки пр.,28,30.417324,60.009494,Динамо пр.,3,30.279864,59.972699,1897.875
