№,Улица (от),Дом (от),Широта (от),Долгота (от),Улица (до),Дом (до),Широта (до),Долгота (до),Длительность (сек)
684,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Вавиловых,14,30.390563,60.024752,1189.1666666666667
685,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Динамо пр.,3,30.279864,59.972699,2594.277777777778
686,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Загородный просп.,47,30.321195,59.921804,4094.6111111111113
687,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Костюшко,2,30.295701,59.849212,3652.3888888888887
688,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Кузнецовская,25,30.332577,59.87143199999999,5824.0
689,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Литейный просп.,56,30.349456,59.935069999999996,3353.8333333333335
690,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Луначарского пр.,47,30.360164,60.036281,745.1111111111111
691,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Льва Толстого,6/8,30.321859999999997,59.965309,2316.1111111111113
692,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Мечникова пр.,27,30.410891999999997,59.986982999999995,1731.8333333333333
693,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Народная,21,30.468124,59.879137,2601.722222222222
694,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Оптиков,54,30.199033,60.000713,2776.9444444444443
695,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2146.0555555555557
696,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2949.5
697,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Солидарности просп.,4,30.490114000000002,59.92828000000001,2454.8333333333335
698,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Учебный пер.,5,30.336763,60.037252,765.6111111111111
699,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,наб. реки Фонтанки,154,30.28255,59.915765,4519.944444444444
700,Институтский,2,30.345260999999997,59.996681,Аккуратова,2,30.301594,60.015377,1058.4545454545455
701,Институтский,2,30.345260999999997,59.996681,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2101.6666666666665
702,Институтский,2,30.345260999999997,59.996681,Будапештская,3,30.36382,59.873704000000004,4423.222222222223
703,Институтский,2,30.345260999999997,59.996681,Вавиловых,14,30.390563,60.024752,1358.7222222222222
704,Институтский,2,30.345260999999997,59.996681,Динамо пр.,3,30.279864,59.972699,1225.4545454545455
705,Институтский,2,30.345260999999997,59.996681,Загородный просп.,47,30.321195,59.921804,2593.0
706,Институтский,2,30.345260999999997,59.996681,Костюшко,2,30.295701,59.849212,4818.333333333333
707,Институтский,2,30.345260999999997,59.996681,Кузнецовская,25,30.332577,59.87143199999999,4358.5
708,Институтский,2,30.345260999999997,59.996681,Литейный просп.,56,30.349456,59.935069999999996,1843.7222222222222
709,Институтский,2,30.345260999999997,59.996681,Луначарского пр.,47,30.360164,60.036281,1441.2222222222222
710,Институтский,2,30.345260999999997,59.996681,Льва Толстого,6/8,30.321859999999997,59.965309,1260.888888888889
711,Институтский,2,30.345260999999997,59.996681,Мечникова пр.,27,30.410891999999997,59.986982999999995,1468.5
712,Институтский,2,30.345260999999997,59.996681,Народная,21,30.468124,59.879137,3128.1666666666665
713,Институтский,2,30.345260999999997,59.996681,Оптиков,54,30.199033,60.000713,2009.0
714,Институтский,2,30.345260999999997,59.996681,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1671.5
715,Институтский,2,30.345260999999997,59.996681,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2631.181818181818
716,Институтский,2,30.345260999999997,59.996681,Учебный пер.,5,30.336763,60.037252,1430.090909090909
717,Институтский,2,30.345260999999997,59.996681,наб. реки Фонтанки,154,30.28255,59.915765,3006.8888888888887
718,Исполкомская,9,30.380475,59.927121,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2451.6111111111113
719,Исполкомская,9,30.380475,59.927121,Будапештская,3,30.36382,59.873704000000004,2208.6666666666665
720,Исполкомская,9,30.380475,59.927121,Вавиловых,14,30.390563,60.024752,3478.722222222222
721,Исполкомская,9,30.380475,59.927121,Динамо пр.,3,30.279864,59.972699,3169.222222222222
722,Исполкомская,9,30.380475,59.927121,Загородный просп.,47,30.321195,59.921804,1334.611111111111
723,Исполкомская,9,30.380475,59.927121,Костюшко,2,30.295701,59.849212,2976.6666666666665
724,Исполкомская,9,30.380475,59.927121,Кузнецовская,25,30.332577,59.87143199999999,2320.9444444444443
725,Исполкомская,9,30.380475,59.927121,Литейный просп.,56,30.349456,59.935069999999996,1274.9444444444443
726,Исполкомская,9,30.380475,59.927121,Луначарского пр.,47,30.360164,60.036281,3603.6111111111113
727,Исполкомская,9,30.380475,59.927121,Льва Толстого,6/8,30.321859999999997,59.965309,2755.5
728,Исполкомская,9,30.380475,59.927121,Мечникова пр.,27,30.410891999999997,59.986982999999995,2042.9444444444443
729,Исполкомская,9,30.380475,59.927121,Народная,21,30.468124,59.879137,1689.2222222222222
730,Исполкомская,9,30.380475,59.927121,Оптиков,54,30.199033,60.000713,4826.722222222223
731,Исполкомская,9,30.380475,59.927121,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1873.7777777777778
732,Исполкомская,9,30.380475,59.927121,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,5769.722222222223
733,Исполкомская,9,30.380475,59.927121,Солидарности просп.,4,30.490114000000002,59.92828000000001,2043.4444444444443
734,Исполкомская,9,30.380475,59.927121,Учебный пер.,5,30.336763,60.037252,5693.833333333333
735,Исполкомская,9,30.380475,59.927121,наб. реки Фонтанки,154,30.28255,59.915765,2678.222222222222
736,КИМа проспект,28,30.241972999999998,59.953731999999995,Большой просп. ВО,85,30.250614000000002,59.930178000000005,662.1666666666666
737,КИМа проспект,28,30.241972999999998,59.953731999999995,Будапештская,3,30.36382,59.873704000000004,2632.5
738,КИМа проспект,28,30.241972999999998,59.953731999999995,Вавиловых,14,30.390563,60.024752,2732.0
739,КИМа проспект,28,30.241972999999998,59.953731999999995,Динамо пр.,3,30.279864,59.972699,1118.0
740,КИМа проспект,28,30.241972999999998,59.953731999999995,Загородный просп.,47,30.321195,59.921804,1477.0
741,КИМа проспект,28,30.241972999999998,59.953731999999995,Костюшко,2,30.295701,59.849212,4184.277777777777
742,КИМа проспект,28,30.241972999999998,59.953731999999995,Кузнецовская,25,30.332577,59.87143199999999,3910.0555555555557
743,КИМа проспект,28,30.241972999999998,59.953731999999995,Литейный просп.,56,30.349456,59.935069999999996,1462.0
744,КИМа проспект,28,30.241972999999998,59.953731999999995,Луначарского пр.,47,30.360164,60.036281,2824.5
745,КИМа проспект,28,30.241972999999998,59.953731999999995,Льва Толстого,6/8,30.321859999999997,59.965309,1201.5
746,КИМа проспект,28,30.241972999999998,59.953731999999995,Мечникова пр.,27,30.410891999999997,59.986982999999995,2123.0
747,КИМа проспект,28,30.241972999999998,59.953731999999995,Народная,21,30.468124,59.879137,2759.5
748,КИМа проспект,28,30.241972999999998,59.953731999999995,Оптиков,54,30.199033,60.000713,2495.0
749,КИМа проспект,28,30.241972999999998,59.953731999999995,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1992.5
750,КИМа проспект,28,30.241972999999998,59.953731999999995,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3460.0
751,КИМа проспект,28,30.241972999999998,59.953731999999995,Солидарности просп.,4,30.490114000000002,59.92828000000001,2640.0
752,КИМа проспект,28,30.241972999999998,59.953731999999995,Учебный пер.,5,30.336763,60.037252,2650.5
753,КИМа проспект,28,30.241972999999998,59.953731999999995,наб. реки Фонтанки,154,30.28255,59.915765,2547.777777777778
754,Капитана Воронина,8,30.345683,59.987559999999995,Аккуратова,2,30.301594,60.015377,1852.3333333333333
755,Капитана Воронина,8,30.345683,59.987559999999995,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1869.611111111111
756,Капитана Воронина,8,30.345683,59.987559999999995,Будапештская,3,30.36382,59.873704000000004,4185.888888888889
757,Капитана Воронина,8,30.345683,59.987559999999995,Вавиловых,14,30.390563,60.024752,1751.5
758,Капитана Воронина,8,30.345683,59.987559999999995,Динамо пр.,3,30.279864,59.972699,1533.7777777777778
759,Капитана Воронина,8,30.345683,59.987559999999995,Загородный просп.,47,30.321195,59.921804,2384.777777777778
760,Капитана Воронина,8,30.345683,59.987559999999995,Костюшко,2,30.295701,59.849212,4611.222222222223
761,Капитана Воронина,8,30.345683,59.987559999999995,Кузнецовская,25,30.332577,59.87143199999999,4113.888888888889
762,Капитана Воронина,8,30.345683,59.987559999999995,Литейный просп.,56,30.349456,59.935069999999996,1643.8333333333333
763,Капитана Воронина,8,30.345683,59.987559999999995,Луначарского пр.,47,30.360164,60.036281,1835.3333333333333
764,Капитана Воронина,8,30.345683,59.987559999999995,Льва Толстого,6/8,30.321859999999997,59.965309,1022.3333333333334
765,Капитана Воронина,8,30.345683,59.987559999999995,Мечникова пр.,27,30.410891999999997,59.986982999999995,1179.0
766,Капитана Воронина,8,30.345683,59.987559999999995,Народная,21,30.468124,59.879137,2679.3333333333335
767,Капитана Воронина,8,30.345683,59.987559999999995,Оптиков,54,30.199033,60.000713,1880.8333333333333
768,Капитана Воронина,8,30.345683,59.987559999999995,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1267.0
769,Капитана Воронина,8,30.345683,59.987559999999995,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2830.777777777778
770,Капитана Воронина,8,30.345683,59.987559999999995,Учебный пер.,5,30.336763,60.037252,2343.0
771,Капитана Воронина,8,30.345683,59.987559999999995,наб. реки Фонтанки,154,30.28255,59.915765,2809.777777777778
772,Карташихина,19,30.240814,59.935922,Большой просп. ВО,85,30.250614000000002,59.930178000000005,522.3888888888889
773,Карташихина,19,30.240814,59.935922,Будапештская,3,30.36382,59.873704000000004,2791.5
774,Карташихина,19,30.240814,59.935922,Вавиловых,14,30.390563,60.024752,2856.0
775,Карташихина,19,30.240814,59.935922,Динамо пр.,3,30.279864,59.972699,1277.0
776,Карташихина,19,30.240814,59.935922,Загородный просп.,47,30.321195,59.921804,1636.0
777,Карташихина,19,30.240814,59.935922,Костюшко,2,30.295701,59.849212,4399.833333333333
778,Карташихина,19,30.240814,59.935922,Кузнецовская,25,30.332577,59.87143199999999,4136.888888888889
779,Карташихина,19,30.240814,59.935922,Литейный просп.,56,30.349456,59.935069999999996,1543.5
780,Карташихина,19,30.240814,59.935922,Луначарского пр.,47,30.360164,60.036281,2983.5
781,Карташихина,19,30.240814,59.935922,Льва Толстого,6/8,30.321859999999997,59.965309,1344.0
782,Карташихина,19,30.240814,59.935922,Мечникова пр.,27,30.410891999999997,59.986982999999995,2282.0
783,Карташихина,19,30.240814,59.935922,Народная,21,30.468124,59.879137,2919.0
784,Карташихина,19,30.240814,59.935922,Оптиков,54,30.199033,60.000713,2604.0
785,Карташихина,19,30.240814,59.935922,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2038.0
786,Карташихина,19,30.240814,59.935922,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3590.0
787,Карташихина,19,30.240814,59.935922,Солидарности просп.,4,30.490114000000002,59.92828000000001,2768.5
788,Карташихина,19,30.240814,59.935922,Учебный пер.,5,30.336763,60.037252,2809.0
789,Карташихина,19,30.240814,59.935922,наб. реки Фонтанки,154,30.28255,59.915765,2772.0
790,Ковалевская,12к1,30.508009,59.97753,Аккуратова,2,30.301594,60.015377,3236.1666666666665
791,Ковалевская,12к1,30.508009,59.97753,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3373.722222222222
792,Ковалевская,12к1,30.508009,59.97753,Будапештская,3,30.36382,59.873704000000004,3161.8333333333335
793,Ковалевская,12к1,30.508009,59.97753,Вавиловых,14,30.390563,60.024752,2438.777777777778
794,Ковалевская,12к1,30.508009,59.97753,Динамо пр.,3,30.279864,59.972699,3516.3888888888887
795,Ковалевская,12к1,30.508009,59.97753,Загородный просп.,47,30.321195,59.921804,3468.777777777778
796,Ковалевская,12к1,30.508009,59.97753,Костюшко,2,30.295701,59.849212,3153.6666666666665
797,Ковалевская,12к1,30.508009,59.97753,Кузнецовская,25,30.332577,59.87143199999999,3971.8888888888887
798,Ковалевская,12к1,30.508009,59.97753,Литейный просп.,56,30.349456,59.935069999999996,2780.3333333333335
799,Ковалевская,12к1,30.508009,59.97753,Луначарского пр.,47,30.360164,60.036281,2454.5
800,Ковалевская,12к1,30.508009,59.97753,Льва Толстого,6/8,30.321859999999997,59.965309,2362.277777777778
801,Ковалевская,12к1,30.508009,59.97753,Мечникова пр.,27,30.410891999999997,59.986982999999995,1606.5555555555557
802,Ковалевская,12к1,30.508009,59.97753,Народная,21,30.468124,59.879137,1988.0555555555557
803,Ковалевская,12к1,30.508009,59.97753,Оптиков,54,30.199033,60.000713,4081.9444444444443
804,Ковалевская,12к1,30.508009,59.97753,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1519.611111111111
805,Ковалевская,12к1,30.508009,59.97753,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3245.6111111111113
806,Ковалевская,12к1,30.508009,59.97753,Солидарности просп.,4,30.490114000000002,59.92828000000001,1637.388888888889
807,Ковалевская,12к1,30.508009,59.97753,Учебный пер.,5,30.336763,60.037252,2543.8333333333335
808,Ковалевская,12к1,30.508009,59.97753,наб. реки Фонтанки,154,30.28255,59.915765,3985.4444444444443
809,Колпинское шоссе,40,30.453022999999998,59.72610600000001,Аккуратова,2,30.301594,60.015377,4397.909090909091
810,Колпинское шоссе,40,30.453022999999998,59.72610600000001,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3375.818181818182
811,Колпинское шоссе,40,30.453022999999998,59.72610600000001,Будапештская,3,30.36382,59.873704000000004,1934.4545454545455
812,Колпинское шоссе,40,30.453022999999998,59.72610600000001,Вавиловых,14,30.390563,60.024752,3856.0
813,Колпинское шоссе,40,30.453022999999998,59.72610600000001,Динамо пр.,3,30.279864,59.972699,4132.545454545455
814,Колпинское шоссе,40,30.453022999999998,59.72610600000001,Загородный просп.,47,30.321195,59.921804,2062.181818181818
815,Колпинское шоссе,40,30.453022999999998,59.72610600000001,Костюшко,2,30.295701,59.849212,1913.4545454545455
816,Колпинское шоссе,40,30.453022999999998,59.72610600000001,Кузнецовская,25,30.332577,59.87143199999999,1745.4545454545455
817,Колпинское шоссе,40,30.453022999999998,59.72610600000001,Литейный просп.,56,30.349456,59.935069999999996,2749.090909090909
818,Колпинское шоссе,40,30.453022999999998,59.72610600000001,Луначарского пр.,47,30.360164,60.036281,3680.818181818182
819,Колпинское шоссе,40,30.453022999999998,59.72610600000001,Льва Толстого,6/8,30.321859999999997,59.965309,3821.3636363636365
820,Колпинское шоссе,40,30.453022999999998,59.72610600000001,Мечникова пр.,27,30.410891999999997,59.986982999999995,3105.7272727272725
821,Колпинское шоссе,40,30.453022999999998,59.72610600000001,Народная,21,30.468124,59.879137,1839.1818181818182
822,Колпинское шоссе,40,30.453022999999998,59.72610600000001,Оптиков,54,30.199033,60.000713,5269.727272727273
823,Колпинское шоссе,40,30.453022999999998,59.72610600000001,Пискаревский просп.,47,30.431328999999998,59.983422999999995,3074.818181818182
824,Колпинское шоссе,40,30.453022999999998,59.72610600000001,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4730.727272727273
825,Колпинское шоссе,40,30.453022999999998,59.72610600000001,Солидарности просп.,4,30.490114000000002,59.92828000000001,2591.5454545454545
826,Колпинское шоссе,40,30.453022999999998,59.72610600000001,Учебный пер.,5,30.336763,60.037252,3761.7272727272725
827,Колпинское шоссе,40,30.453022999999998,59.72610600000001,наб. реки Фонтанки,154,30.28255,59.915765,2511.4545454545455
828,Колпинское шоссе,40к1,30.484644,59.743023,Аккуратова,2,30.301594,60.015377,6417.571428571428
829,Колпинское шоссе,40к1,30.484644,59.743023,Большой просп. ВО,85,30.250614000000002,59.930178000000005,4405.571428571428
830,Колпинское шоссе,40к1,30.484644,59.743023,Будапештская,3,30.36382,59.873704000000004,2576.8571428571427
831,Колпинское шоссе,40к1,30.484644,59.743023,Вавиловых,14,30.390563,60.024752,4807.0
832,Колпинское шоссе,40к1,30.484644,59.743023,Динамо пр.,3,30.279864,59.972699,7200.857142857143
833,Колпинское шоссе,40к1,30.484644,59.743023,Загородный просп.,47,30.321195,59.921804,3209.8571428571427
834,Колпинское шоссе,40к1,30.484644,59.743023,Костюшко,2,30.295701,59.849212,2780.1428571428573
835,Колпинское шоссе,40к1,30.484644,59.743023,Кузнецовская,25,30.332577,59.87143199999999,2468.4285714285716
836,Колпинское шоссе,40к1,30.484644,59.743023,Литейный просп.,56,30.349456,59.935069999999996,4651.714285714285
837,Колпинское шоссе,40к1,30.484644,59.743023,Луначарского пр.,47,30.360164,60.036281,4664.714285714285
838,Колпинское шоссе,40к1,30.484644,59.743023,Льва Толстого,6/8,30.321859999999997,59.965309,6991.0
839,Колпинское шоссе,40к1,30.484644,59.743023,Мечникова пр.,27,30.410891999999997,59.986982999999995,3836.8571428571427
840,Колпинское шоссе,40к1,30.484644,59.743023,Народная,21,30.468124,59.879137,2694.1428571428573
841,Колпинское шоссе,40к1,30.484644,59.743023,Оптиков,54,30.199033,60.000713,9537.285714285714
842,Колпинское шоссе,40к1,30.484644,59.743023,Пискаревский просп.,47,30.431328999999998,59.983422999999995,4421.714285714285
843,Колпинское шоссе,40к1,30.484644,59.743023,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,5275.857142857143
844,Колпинское шоссе,40к1,30.484644,59.743023,Солидарности просп.,4,30.490114000000002,59.92828000000001,3228.285714285714
845,Колпинское шоссе,40к1,30.484644,59.743023,Учебный пер.,5,30.336763,60.037252,4766.285714285715
846,Колпинское шоссе,40к1,30.484644,59.743023,наб. реки Фонтанки,154,30.28255,59.915765,3307.0
847,Комендантский пр.,17/9,30.258222999999997,60.013105,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3157.8571428571427
848,Комендантский пр.,17/9,30.258222999999997,60.013105,Будапештская,3,30.36382,59.873704000000004,8032.285714285715
849,Комендантский пр.,17/9,30.258222999999997,60.013105,Вавиловых,14,30.390563,60.024752,2693.714285714286
850,Комендантский пр.,17/9,30.258222999999997,60.013105,Динамо пр.,3,30.279864,59.972699,2332.285714285714
851,Комендантский пр.,17/9,30.258222999999997,60.013105,Загородный просп.,47,30.321195,59.921804,5465.142857142857
852,Комендантский пр.,17/9,30.258222999999997,60.013105,Костюшко,2,30.295701,59.849212,7344.0
853,Комендантский пр.,17/9,30.258222999999997,60.013105,Кузнецовская,25,30.332577,59.87143199999999,6915.428571428572
854,Комендантский пр.,17/9,30.258222999999997,60.013105,Литейный просп.,56,30.349456,59.935069999999996,4570.571428571428
855,Комендантский пр.,17/9,30.258222999999997,60.013105,Льва Толстого,6/8,30.321859999999997,59.965309,2692.285714285714
856,Комендантский пр.,17/9,30.258222999999997,60.013105,Мечникова пр.,27,30.410891999999997,59.986982999999995,3569.0
857,Комендантский пр.,17/9,30.258222999999997,60.013105,Народная,21,30.468124,59.879137,5725.428571428572
858,Комендантский пр.,17/9,30.258222999999997,60.013105,Оптиков,54,30.199033,60.000713,1385.2857142857142
859,Комендантский пр.,17/9,30.258222999999997,60.013105,Пискаревский просп.,47,30.431328999999998,59.983422999999995,3805.4285714285716
860,Комендантский пр.,17/9,30.258222999999997,60.013105,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2604.4285714285716
861,Комендантский пр.,17/9,30.258222999999997,60.013105,наб. реки Фонтанки,154,30.28255,59.915765,5076.285714285715
862,Комендантский пр.,17к3,30.259256,60.012530000000005,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2678.4545454545455
863,Комендантский пр.,17к3,30.259256,60.012530000000005,Будапештская,3,30.36382,59.873704000000004,4563.909090909091
864,Комендантский пр.,17к3,30.259256,60.012530000000005,Вавиловых,14,30.390563,60.024752,2256.6363636363635
865,Комендантский пр.,17к3,30.259256,60.012530000000005,Динамо пр.,3,30.279864,59.972699,1900.8181818181818
866,Комендантский пр.,17к3,30.259256,60.012530000000005,Загородный просп.,47,30.321195,59.921804,3060.5454545454545
867,Комендантский пр.,17к3,30.259256,60.012530000000005,Костюшко,2,30.295701,59.849212,5010.909090909091
868,Комендантский пр.,17к3,30.259256,60.012530000000005,Кузнецовская,25,30.332577,59.87143199999999,4476.272727272727
869,Комендантский пр.,17к3,30.259256,60.012530000000005,Литейный просп.,56,30.349456,59.935069999999996,2549.3636363636365
870,Комендантский пр.,17к3,30.259256,60.012530000000005,Льва Толстого,6/8,30.321859999999997,59.965309,2103.0
871,Комендантский пр.,17к3,30.259256,60.012530000000005,Мечникова пр.,27,30.410891999999997,59.986982999999995,2464.181818181818
872,Комендантский пр.,17к3,30.259256,60.012530000000005,Народная,21,30.468124,59.879137,3251.3636363636365
873,Комендантский пр.,17к3,30.259256,60.012530000000005,Оптиков,54,30.199033,60.000713,1345.2727272727273
874,Комендантский пр.,17к3,30.259256,60.012530000000005,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2579.090909090909
875,Комендантский пр.,17к3,30.259256,60.012530000000005,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2517.3636363636365
876,Комендантский пр.,17к3,30.259256,60.012530000000005,наб. реки Фонтанки,154,30.28255,59.915765,3164.3636363636365
877,Косинова,7,30.271177,59.897776,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2433.4166666666665
878,Косинова,7,30.271177,59.897776,Будапештская,3,30.36382,59.873704000000004,3188.0555555555557
879,Косинова,7,30.271177,59.897776,Вавиловых,14,30.390563,60.024752,5285.666666666667
880,Косинова,7,30.271177,59.897776,Динамо пр.,3,30.279864,59.972699,3269.6666666666665
881,Косинова,7,30.271177,59.897776,Загородный просп.,47,30.321195,59.921804,1807.0
882,Косинова,7,30.271177,59.897776,Костюшко,2,30.295701,59.849212,1905.0
883,Косинова,7,30.271177,59.897776,Кузнецовская,25,30.332577,59.87143199999999,2217.3333333333335
884,Косинова,7,30.271177,59.897776,Литейный просп.,56,30.349456,59.935069999999996,1965.0833333333333
885,Косинова,7,30.271177,59.897776,Луначарского пр.,47,30.360164,60.036281,5371.583333333333
886,Косинова,7,30.271177,59.897776,Льва Толстого,6/8,30.321859999999997,59.965309,2898.8333333333335
887,Косинова,7,30.271177,59.897776,Народная,21,30.468124,59.879137,3326.1666666666665
888,Косинова,7,30.271177,59.897776,Оптиков,54,30.199033,60.000713,5244.666666666667
889,Косинова,7,30.271177,59.897776,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,6176.083333333333
890,Косинова,7,30.271177,59.897776,Солидарности просп.,4,30.490114000000002,59.92828000000001,3909.6666666666665
891,Косинова,7,30.271177,59.897776,Учебный пер.,5,30.336763,60.037252,4875.166666666667
892,Косинова,7,30.271177,59.897776,наб. реки Фонтанки,154,30.28255,59.915765,1174.6666666666667
893,Космонавтов пр.,64,30.359212,59.839913,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3342.6111111111113
894,Космонавтов пр.,64,30.359212,59.839913,Будапештская,3,30.36382,59.873704000000004,1184.2777777777778
895,Космонавтов пр.,64,30.359212,59.839913,Вавиловых,14,30.390563,60.024752,4483.222222222223
896,Космонавтов пр.,64,30.359212,59.839913,Динамо пр.,3,30.279864,59.972699,3260.0833333333335
897,Космонавтов пр.,64,30.359212,59.839913,Загородный просп.,47,30.321195,59.921804,1484.7222222222222
898,Космонавтов пр.,64,30.359212,59.839913,Костюшко,2,30.295701,59.849212,1405.7222222222222
899,Космонавтов пр.,64,30.359212,59.839913,Кузнецовская,25,30.332577,59.87143199999999,995.9444444444445
900,Космонавтов пр.,64,30.359212,59.839913,Литейный просп.,56,30.349456,59.935069999999996,2475.8333333333335
901,Космонавтов пр.,64,30.359212,59.839913,Луначарского пр.,47,30.360164,60.036281,3832.6111111111113
902,Космонавтов пр.,64,30.359212,59.839913,Льва Толстого,6/8,30.321859999999997,59.965309,3976.5555555555557
903,Космонавтов пр.,64,30.359212,59.839913,Мечникова пр.,27,30.410891999999997,59.986982999999995,3030.8333333333335
904,Космонавтов пр.,64,30.359212,59.839913,Народная,21,30.468124,59.879137,1432.8333333333333
905,Космонавтов пр.,64,30.359212,59.839913,Оптиков,54,30.199033,60.000713,5881.555555555556
906,Космонавтов пр.,64,30.359212,59.839913,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2869.1666666666665
907,Космонавтов пр.,64,30.359212,59.839913,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,6819.111111111111
908,Космонавтов пр.,64,30.359212,59.839913,Солидарности просп.,4,30.490114000000002,59.92828000000001,2470.3888888888887
909,Космонавтов пр.,64,30.359212,59.839913,Учебный пер.,5,30.336763,60.037252,6525.277777777777
910,Космонавтов пр.,64,30.359212,59.839913,наб. реки Фонтанки,154,30.28255,59.915765,2382.8333333333335
911,Красноармейская 5-я,17,30.311978000000003,59.913230000000006,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1611.388888888889
912,Красноармейская 5-я,17,30.311978000000003,59.913230000000006,Будапештская,3,30.36382,59.873704000000004,2216.222222222222
913,Красноармейская 5-я,17,30.311978000000003,59.913230000000006,Вавиловых,14,30.390563,60.024752,5272.666666666667
914,Красноармейская 5-я,17,30.311978000000003,59.913230000000006,Динамо пр.,3,30.279864,59.972699,2948.222222222222
915,Красноармейская 5-я,17,30.311978000000003,59.913230000000006,Загородный просп.,47,30.321195,59.921804,658.6111111111111
916,Красноармейская 5-я,17,30.311978000000003,59.913230000000006,Костюшко,2,30.295701,59.849212,1797.388888888889
917,Красноармейская 5-я,17,30.311978000000003,59.913230000000006,Кузнецовская,25,30.332577,59.87143199999999,1628.9444444444443
918,Красноармейская 5-я,17,30.311978000000003,59.913230000000006,Литейный просп.,56,30.349456,59.935069999999996,1869.9444444444443
919,Красноармейская 5-я,17,30.311978000000003,59.913230000000006,Луначарского пр.,47,30.360164,60.036281,5344.111111111111
920,Красноармейская 5-я,17,30.311978000000003,59.913230000000006,Льва Толстого,6/8,30.321859999999997,59.965309,2627.1111111111113
921,Красноармейская 5-я,17,30.311978000000003,59.913230000000006,Мечникова пр.,27,30.410891999999997,59.986982999999995,4320.611111111111
922,Красноармейская 5-я,17,30.311978000000003,59.913230000000006,Народная,21,30.468124,59.879137,2962.1111111111113
923,Красноармейская 5-я,17,30.311978000000003,59.913230000000006,Оптиков,54,30.199033,60.000713,4818.888888888889
924,Красноармейская 5-я,17,30.311978000000003,59.913230000000006,Пискаревский просп.,47,30.431328999999998,59.983422999999995,4149.722222222223
925,Красноармейская 5-я,17,30.311978000000003,59.913230000000006,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,5766.055555555556
926,Красноармейская 5-я,17,30.311978000000003,59.913230000000006,Солидарности просп.,4,30.490114000000002,59.92828000000001,3071.277777777778
927,Красноармейская 5-я,17,30.311978000000003,59.913230000000006,Учебный пер.,5,30.336763,60.037252,5013.111111111111
928,Красноармейская 5-я,17,30.311978000000003,59.913230000000006,наб. реки Фонтанки,154,30.28255,59.915765,653.7222222222222
929,Краснопутиловская,3,30.261906,59.872864,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3441.0
930,Краснопутиловская,3,30.261906,59.872864,Будапештская,3,30.36382,59.873704000000004,2925.285714285714
931,Краснопутиловская,3,30.261906,59.872864,Вавиловых,14,30.390563,60.024752,10514.0
932,Краснопутиловская,3,30.261906,59.872864,Динамо пр.,3,30.279864,59.972699,4163.0
