№,Улица (от),Дом (от),Широта (от),Долгота (от),Улица (до),Дом (до),Широта (до),Долгота (до),Длительность (сек)
3925,Пражская,22к2,30.390221999999998,59.873794,Кузнецовская,25,30.332577,59.87143199999999,933.5
3926,Пражская,22к2,30.390221999999998,59.873794,Литейный просп.,56,30.349456,59.935069999999996,1472.5
3927,Пражская,22к2,30.390221999999998,59.873794,Луначарского пр.,47,30.360164,60.036281,2983.5
3928,Пражская,22к2,30.390221999999998,59.873794,Льва Толстого,6/8,30.321859999999997,59.965309,2261.0
3929,Пражская,22к2,30.390221999999998,59.873794,Мечникова пр.,27,30.410891999999997,59.986982999999995,2052.5
3930,Пражская,22к2,30.390221999999998,59.873794,Народная,21,30.468124,59.879137,832.0
3931,Пражская,22к2,30.390221999999998,59.873794,Оптиков,54,30.199033,60.000713,3029.0
3932,Пражская,22к2,30.390221999999998,59.873794,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1946.5
3933,Пражская,22к2,30.390221999999998,59.873794,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3930.0
3934,Пражская,22к2,30.390221999999998,59.873794,Солидарности просп.,4,30.490114000000002,59.92828000000001,1655.0
3935,Пражская,22к2,30.390221999999998,59.873794,Учебный пер.,5,30.336763,60.037252,2837.0
3936,Пражская,22к2,30.390221999999998,59.873794,наб. реки Фонтанки,154,30.28255,59.915765,1632.0
3937,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2935.875
3938,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Будапештская,3,30.36382,59.873704000000004,2342.875
3939,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Вавиловых,14,30.390563,60.024752,3766.375
3940,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Динамо пр.,3,30.279864,59.972699,3541.5
3941,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Загородный просп.,47,30.321195,59.921804,2331.75
3942,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Костюшко,2,30.295701,59.849212,1967.0
3943,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Кузнецовская,25,30.332577,59.87143199999999,1900.5
3944,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Литейный просп.,56,30.349456,59.935069999999996,2606.25
3945,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Луначарского пр.,47,30.360164,60.036281,3695.625
3946,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Льва Толстого,6/8,30.321859999999997,59.965309,3240.875
3947,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Мечникова пр.,27,30.410891999999997,59.986982999999995,3081.25
3948,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Народная,21,30.468124,59.879137,2296.875
3949,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Оптиков,54,30.199033,60.000713,4267.75
3950,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4092.625
3951,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Солидарности просп.,4,30.490114000000002,59.92828000000001,2900.875
3952,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Учебный пер.,5,30.336763,60.037252,3785.25
3953,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,наб. реки Фонтанки,154,30.28255,59.915765,2238.125
3954,Придорожная аллея,1,30.342252000000002,60.059022999999996,Аккуратова,2,30.301594,60.015377,1435.875
3955,Придорожная аллея,1,30.342252000000002,60.059022999999996,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2555.0
3956,Придорожная аллея,1,30.342252000000002,60.059022999999996,Будапештская,3,30.36382,59.873704000000004,3288.25
3957,Придорожная аллея,1,30.342252000000002,60.059022999999996,Вавиловых,14,30.390563,60.024752,1464.0
3958,Придорожная аллея,1,30.342252000000002,60.059022999999996,Динамо пр.,3,30.279864,59.972699,2231.25
3959,Придорожная аллея,1,30.342252000000002,60.059022999999996,Загородный просп.,47,30.321195,59.921804,2567.875
3960,Придорожная аллея,1,30.342252000000002,60.059022999999996,Костюшко,2,30.295701,59.849212,3387.5
3961,Придорожная аллея,1,30.342252000000002,60.059022999999996,Кузнецовская,25,30.332577,59.87143199999999,3409.0
3962,Придорожная аллея,1,30.342252000000002,60.059022999999996,Литейный просп.,56,30.349456,59.935069999999996,2270.125
3963,Придорожная аллея,1,30.342252000000002,60.059022999999996,Луначарского пр.,47,30.360164,60.036281,1128.75
3964,Придорожная аллея,1,30.342252000000002,60.059022999999996,Льва Толстого,6/8,30.321859999999997,59.965309,1980.25
3965,Придорожная аллея,1,30.342252000000002,60.059022999999996,Мечникова пр.,27,30.410891999999997,59.986982999999995,1597.875
3966,Придорожная аллея,1,30.342252000000002,60.059022999999996,Народная,21,30.468124,59.879137,2637.125
3967,Придорожная аллея,1,30.342252000000002,60.059022999999996,Оптиков,54,30.199033,60.000713,2385.75
3968,Придорожная аллея,1,30.342252000000002,60.059022999999996,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1985.625
3969,Придорожная аллея,1,30.342252000000002,60.059022999999996,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2545.125
3970,Придорожная аллея,1,30.342252000000002,60.059022999999996,Учебный пер.,5,30.336763,60.037252,1107.625
3971,Придорожная аллея,1,30.342252000000002,60.059022999999996,наб. реки Фонтанки,154,30.28255,59.915765,2874.375
3972,Приморский пр.,149,30.199140999999997,59.985152,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1732.0
3973,Приморский пр.,149,30.199140999999997,59.985152,Будапештская,3,30.36382,59.873704000000004,2728.0
3974,Приморский пр.,149,30.199140999999997,59.985152,Вавиловых,14,30.390563,60.024752,2202.0
3975,Приморский пр.,149,30.199140999999997,59.985152,Динамо пр.,3,30.279864,59.972699,1249.5
3976,Приморский пр.,149,30.199140999999997,59.985152,Загородный просп.,47,30.321195,59.921804,1672.0
3977,Приморский пр.,149,30.199140999999997,59.985152,Костюшко,2,30.295701,59.849212,2972.5
3978,Приморский пр.,149,30.199140999999997,59.985152,Кузнецовская,25,30.332577,59.87143199999999,2494.0
3979,Приморский пр.,149,30.199140999999997,59.985152,Литейный просп.,56,30.349456,59.935069999999996,1351.0
3980,Приморский пр.,149,30.199140999999997,59.985152,Луначарского пр.,47,30.360164,60.036281,2246.0
3981,Приморский пр.,149,30.199140999999997,59.985152,Льва Толстого,6/8,30.321859999999997,59.965309,1140.5
3982,Приморский пр.,149,30.199140999999997,59.985152,Мечникова пр.,27,30.410891999999997,59.986982999999995,1839.5
3983,Приморский пр.,149,30.199140999999997,59.985152,Народная,21,30.468124,59.879137,2096.0
3984,Приморский пр.,149,30.199140999999997,59.985152,Оптиков,54,30.199033,60.000713,1242.0
3985,Приморский пр.,149,30.199140999999997,59.985152,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1928.0
3986,Приморский пр.,149,30.199140999999997,59.985152,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,1725.5
3987,Приморский пр.,149,30.199140999999997,59.985152,Солидарности просп.,4,30.490114000000002,59.92828000000001,2335.0
3988,Приморский пр.,149,30.199140999999997,59.985152,Учебный пер.,5,30.336763,60.037252,2158.0
3989,Приморский пр.,149,30.199140999999997,59.985152,наб. реки Фонтанки,154,30.28255,59.915765,1966.0
3990,Приморский пр.,151,30.197587,59.985395,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1837.5
3991,Приморский пр.,151,30.197587,59.985395,Будапештская,3,30.36382,59.873704000000004,2790.6666666666665
3992,Приморский пр.,151,30.197587,59.985395,Вавиловых,14,30.390563,60.024752,2224.5
3993,Приморский пр.,151,30.197587,59.985395,Динамо пр.,3,30.279864,59.972699,1321.1666666666667
3994,Приморский пр.,151,30.197587,59.985395,Загородный просп.,47,30.321195,59.921804,1728.0
3995,Приморский пр.,151,30.197587,59.985395,Костюшко,2,30.295701,59.849212,3035.3333333333335
3996,Приморский пр.,151,30.197587,59.985395,Кузнецовская,25,30.332577,59.87143199999999,2556.0
3997,Приморский пр.,151,30.197587,59.985395,Литейный просп.,56,30.349456,59.935069999999996,1409.8333333333333
3998,Приморский пр.,151,30.197587,59.985395,Луначарского пр.,47,30.360164,60.036281,2326.3333333333335
3999,Приморский пр.,151,30.197587,59.985395,Льва Толстого,6/8,30.321859999999997,59.965309,1251.5
4000,Приморский пр.,151,30.197587,59.985395,Мечникова пр.,27,30.410891999999997,59.986982999999995,1921.1666666666667
4001,Приморский пр.,151,30.197587,59.985395,Народная,21,30.468124,59.879137,2169.6666666666665
4002,Приморский пр.,151,30.197587,59.985395,Оптиков,54,30.199033,60.000713,1338.8333333333333
4003,Приморский пр.,151,30.197587,59.985395,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1994.0
4004,Приморский пр.,151,30.197587,59.985395,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,1829.5
4005,Приморский пр.,151,30.197587,59.985395,Солидарности просп.,4,30.490114000000002,59.92828000000001,2415.5
4006,Приморский пр.,151,30.197587,59.985395,Учебный пер.,5,30.336763,60.037252,2223.1666666666665
4007,Приморский пр.,151,30.197587,59.985395,наб. реки Фонтанки,154,30.28255,59.915765,2033.5
4008,Приморское шоссе,285,29.959767,60.082866,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2733.5
4009,Приморское шоссе,285,29.959767,60.082866,Будапештская,3,30.36382,59.873704000000004,3713.875
4010,Приморское шоссе,285,29.959767,60.082866,Вавиловых,14,30.390563,60.024752,2555.5
4011,Приморское шоссе,285,29.959767,60.082866,Динамо пр.,3,30.279864,59.972699,2222.75
4012,Приморское шоссе,285,29.959767,60.082866,Загородный просп.,47,30.321195,59.921804,2641.5
4013,Приморское шоссе,285,29.959767,60.082866,Костюшко,2,30.295701,59.849212,3951.375
4014,Приморское шоссе,285,29.959767,60.082866,Кузнецовская,25,30.332577,59.87143199999999,3485.875
4015,Приморское шоссе,285,29.959767,60.082866,Литейный просп.,56,30.349456,59.935069999999996,2323.25
4016,Приморское шоссе,285,29.959767,60.082866,Луначарского пр.,47,30.360164,60.036281,2453.375
4017,Приморское шоссе,285,29.959767,60.082866,Льва Толстого,6/8,30.321859999999997,59.965309,2139.5
4018,Приморское шоссе,285,29.959767,60.082866,Мечникова пр.,27,30.410891999999997,59.986982999999995,2636.0
4019,Приморское шоссе,285,29.959767,60.082866,Народная,21,30.468124,59.879137,3063.25
4020,Приморское шоссе,285,29.959767,60.082866,Оптиков,54,30.199033,60.000713,1927.25
4021,Приморское шоссе,285,29.959767,60.082866,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2873.125
4022,Приморское шоссе,285,29.959767,60.082866,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,502.25
4023,Приморское шоссе,285,29.959767,60.082866,Солидарности просп.,4,30.490114000000002,59.92828000000001,3013.5
4024,Приморское шоссе,285,29.959767,60.082866,Учебный пер.,5,30.336763,60.037252,2543.5
4025,Приморское шоссе,285,29.959767,60.082866,наб. реки Фонтанки,154,30.28255,59.915765,2930.75
4026,Пролетарская (Колпино),69,30.573746999999997,59.742275,Аккуратова,2,30.301594,60.015377,3893.625
4027,Пролетарская (Колпино),69,30.573746999999997,59.742275,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3418.375
4028,Пролетарская (Колпино),69,30.573746999999997,59.742275,Будапештская,3,30.36382,59.873704000000004,2325.375
4029,Пролетарская (Колпино),69,30.573746999999997,59.742275,Вавиловых,14,30.390563,60.024752,3664.875
4030,Пролетарская (Колпино),69,30.573746999999997,59.742275,Динамо пр.,3,30.279864,59.972699,3859.625
4031,Пролетарская (Колпино),69,30.573746999999997,59.742275,Загородный просп.,47,30.321195,59.921804,2442.125
4032,Пролетарская (Колпино),69,30.573746999999997,59.742275,Костюшко,2,30.295701,59.849212,2161.375
4033,Пролетарская (Колпино),69,30.573746999999997,59.742275,Кузнецовская,25,30.332577,59.87143199999999,2063.25
4034,Пролетарская (Колпино),69,30.573746999999997,59.742275,Литейный просп.,56,30.349456,59.935069999999996,2774.375
4035,Пролетарская (Колпино),69,30.573746999999997,59.742275,Луначарского пр.,47,30.360164,60.036281,3595.75
4036,Пролетарская (Колпино),69,30.573746999999997,59.742275,Льва Толстого,6/8,30.321859999999997,59.965309,3454.25
4037,Пролетарская (Колпино),69,30.573746999999997,59.742275,Мечникова пр.,27,30.410891999999997,59.986982999999995,2983.625
4038,Пролетарская (Колпино),69,30.573746999999997,59.742275,Народная,21,30.468124,59.879137,2195.5
4039,Пролетарская (Колпино),69,30.573746999999997,59.742275,Оптиков,54,30.199033,60.000713,4350.125
4040,Пролетарская (Колпино),69,30.573746999999997,59.742275,Пискаревский просп.,47,30.431328999999998,59.983422999999995,3224.875
4041,Пролетарская (Колпино),69,30.573746999999997,59.742275,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4664.25
4042,Пролетарская (Колпино),69,30.573746999999997,59.742275,Солидарности просп.,4,30.490114000000002,59.92828000000001,2795.375
4043,Пролетарская (Колпино),69,30.573746999999997,59.742275,Учебный пер.,5,30.336763,60.037252,3675.625
4044,Пролетарская (Колпино),69,30.573746999999997,59.742275,наб. реки Фонтанки,154,30.28255,59.915765,2728.75
4045,Просвещения пр.,53к1,30.380843,60.042922999999995,Аккуратова,2,30.301594,60.015377,1651.5
4046,Просвещения пр.,53к1,30.380843,60.042922999999995,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2474.5
4047,Просвещения пр.,53к1,30.380843,60.042922999999995,Будапештская,3,30.36382,59.873704000000004,3000.0
4048,Просвещения пр.,53к1,30.380843,60.042922999999995,Вавиловых,14,30.390563,60.024752,1160.5
4049,Просвещения пр.,53к1,30.380843,60.042922999999995,Динамо пр.,3,30.279864,59.972699,2112.25
4050,Просвещения пр.,53к1,30.380843,60.042922999999995,Загородный просп.,47,30.321195,59.921804,2510.25
4051,Просвещения пр.,53к1,30.380843,60.042922999999995,Костюшко,2,30.295701,59.849212,3115.0
4052,Просвещения пр.,53к1,30.380843,60.042922999999995,Кузнецовская,25,30.332577,59.87143199999999,3332.25
4053,Просвещения пр.,53к1,30.380843,60.042922999999995,Литейный просп.,56,30.349456,59.935069999999996,2192.625
4054,Просвещения пр.,53к1,30.380843,60.042922999999995,Луначарского пр.,47,30.360164,60.036281,1256.0
4055,Просвещения пр.,53к1,30.380843,60.042922999999995,Льва Толстого,6/8,30.321859999999997,59.965309,1910.875
4056,Просвещения пр.,53к1,30.380843,60.042922999999995,Мечникова пр.,27,30.410891999999997,59.986982999999995,1428.875
4057,Просвещения пр.,53к1,30.380843,60.042922999999995,Народная,21,30.468124,59.879137,2291.625
4058,Просвещения пр.,53к1,30.380843,60.042922999999995,Оптиков,54,30.199033,60.000713,2273.25
4059,Просвещения пр.,53к1,30.380843,60.042922999999995,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1806.75
4060,Просвещения пр.,53к1,30.380843,60.042922999999995,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2679.0
4061,Просвещения пр.,53к1,30.380843,60.042922999999995,Учебный пер.,5,30.336763,60.037252,1288.0
4062,Просвещения пр.,53к1,30.380843,60.042922999999995,наб. реки Фонтанки,154,30.28255,59.915765,2814.75
4063,Проспект Славы,28,30.385281,59.858435,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2442.625
4064,Проспект Славы,28,30.385281,59.858435,Будапештская,3,30.36382,59.873704000000004,863.375
4065,Проспект Славы,28,30.385281,59.858435,Вавиловых,14,30.390563,60.024752,3080.625
4066,Проспект Славы,28,30.385281,59.858435,Динамо пр.,3,30.279864,59.972699,2788.875
4067,Проспект Славы,28,30.385281,59.858435,Загородный просп.,47,30.321195,59.921804,1327.75
4068,Проспект Славы,28,30.385281,59.858435,Костюшко,2,30.295701,59.849212,1504.625
4069,Проспект Славы,28,30.385281,59.858435,Кузнецовская,25,30.332577,59.87143199999999,862.125
4070,Проспект Славы,28,30.385281,59.858435,Литейный просп.,56,30.349456,59.935069999999996,1658.375
4071,Проспект Славы,28,30.385281,59.858435,Луначарского пр.,47,30.360164,60.036281,3175.375
4072,Проспект Славы,28,30.385281,59.858435,Льва Толстого,6/8,30.321859999999997,59.965309,2377.0
4073,Проспект Славы,28,30.385281,59.858435,Мечникова пр.,27,30.410891999999997,59.986982999999995,2300.25
4074,Проспект Славы,28,30.385281,59.858435,Народная,21,30.468124,59.879137,1068.0
4075,Проспект Славы,28,30.385281,59.858435,Оптиков,54,30.199033,60.000713,3252.0
4076,Проспект Славы,28,30.385281,59.858435,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2171.5
4077,Проспект Славы,28,30.385281,59.858435,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4143.25
4078,Проспект Славы,28,30.385281,59.858435,Солидарности просп.,4,30.490114000000002,59.92828000000001,1888.5
4079,Проспект Славы,28,30.385281,59.858435,Учебный пер.,5,30.336763,60.037252,3085.25
4080,Проспект Славы,28,30.385281,59.858435,наб. реки Фонтанки,154,30.28255,59.915765,1690.875
4081,Пулковская,19,30.350265000000004,59.834934999999994,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2614.875
4082,Пулковская,19,30.350265000000004,59.834934999999994,Будапештская,3,30.36382,59.873704000000004,1447.5
4083,Пулковская,19,30.350265000000004,59.834934999999994,Вавиловых,14,30.390563,60.024752,3267.75
4084,Пулковская,19,30.350265000000004,59.834934999999994,Динамо пр.,3,30.279864,59.972699,2955.625
4085,Пулковская,19,30.350265000000004,59.834934999999994,Загородный просп.,47,30.321195,59.921804,1562.5
4086,Пулковская,19,30.350265000000004,59.834934999999994,Костюшко,2,30.295701,59.849212,1307.625
4087,Пулковская,19,30.350265000000004,59.834934999999994,Кузнецовская,25,30.332577,59.87143199999999,1103.0
4088,Пулковская,19,30.350265000000004,59.834934999999994,Литейный просп.,56,30.349456,59.935069999999996,1884.5
4089,Пулковская,19,30.350265000000004,59.834934999999994,Луначарского пр.,47,30.360164,60.036281,3194.125
4090,Пулковская,19,30.350265000000004,59.834934999999994,Льва Толстого,6/8,30.321859999999997,59.965309,2561.5
4091,Пулковская,19,30.350265000000004,59.834934999999994,Мечникова пр.,27,30.410891999999997,59.986982999999995,2748.125
4092,Пулковская,19,30.350265000000004,59.834934999999994,Народная,21,30.468124,59.879137,1538.0
4093,Пулковская,19,30.350265000000004,59.834934999999994,Оптиков,54,30.199033,60.000713,3467.5
4094,Пулковская,19,30.350265000000004,59.834934999999994,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2619.5
4095,Пулковская,19,30.350265000000004,59.834934999999994,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4390.75
4096,Пулковская,19,30.350265000000004,59.834934999999994,Солидарности просп.,4,30.490114000000002,59.92828000000001,2349.75
4097,Пулковская,19,30.350265000000004,59.834934999999994,Учебный пер.,5,30.336763,60.037252,3285.25
4098,Пулковская,19,30.350265000000004,59.834934999999994,наб. реки Фонтанки,154,30.28255,59.915765,2035.75
4099,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3516.6666666666665
4100,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Будапештская,3,30.36382,59.873704000000004,2964.75
4101,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Вавиловых,14,30.390563,60.024752,4385.375
4102,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Динамо пр.,3,30.279864,59.972699,4118.166666666667
4103,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Загородный просп.,47,30.321195,59.921804,2988.125
4104,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Костюшко,2,30.295701,59.849212,2250.5
4105,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Кузнецовская,25,30.332577,59.87143199999999,2444.75
4106,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Литейный просп.,56,30.349456,59.935069999999996,3250.3333333333335
4107,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Луначарского пр.,47,30.360164,60.036281,4311.875
4108,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Льва Толстого,6/8,30.321859999999997,59.965309,3901.6666666666665
4109,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Мечникова пр.,27,30.410891999999997,59.986982999999995,3707.0
4110,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Народная,21,30.468124,59.879137,2912.75
4111,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Оптиков,54,30.199033,60.000713,3964.625
4112,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3390.875
4113,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Солидарности просп.,4,30.490114000000002,59.92828000000001,3538.0
4114,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Учебный пер.,5,30.336763,60.037252,4408.0
4115,Путешественника Козлова (Петергоф),12,29.914537,59.868564,наб. реки Фонтанки,154,30.28255,59.915765,2653.875
4116,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Аккуратова,2,30.301594,60.015377,3641.0
4117,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2942.25
4118,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Будапештская,3,30.36382,59.873704000000004,2085.25
4119,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Вавиловых,14,30.390563,60.024752,3429.625
4120,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Динамо пр.,3,30.279864,59.972699,3404.6666666666665
4121,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Загородный просп.,47,30.321195,59.921804,2135.875
4122,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Костюшко,2,30.295701,59.849212,1711.25
4123,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Кузнецовская,25,30.332577,59.87143199999999,1633.625
4124,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Литейный просп.,56,30.349456,59.935069999999996,2520.0
4125,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Луначарского пр.,47,30.360164,60.036281,3366.25
4126,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Льва Толстого,6/8,30.321859999999997,59.965309,3011.75
4127,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Мечникова пр.,27,30.410891999999997,59.986982999999995,2741.25
4128,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Народная,21,30.468124,59.879137,1947.75
4129,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Оптиков,54,30.199033,60.000713,4036.75
4130,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2991.375
4131,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4448.625
4132,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Солидарности просп.,4,30.490114000000002,59.92828000000001,2567.875
4133,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Учебный пер.,5,30.336763,60.037252,3447.125
4134,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,наб. реки Фонтанки,154,30.28255,59.915765,2239.0
4135,Рашетова,7,30.324859999999997,60.020281999999995,Аккуратова,2,30.301594,60.015377,572.25
4136,Рашетова,7,30.324859999999997,60.020281999999995,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1690.25
4137,Рашетова,7,30.324859999999997,60.020281999999995,Будапештская,3,30.36382,59.873704000000004,2771.0
4138,Рашетова,7,30.324859999999997,60.020281999999995,Вавиловых,14,30.390563,60.024752,1124.125
4139,Рашетова,7,30.324859999999997,60.020281999999995,Динамо пр.,3,30.279864,59.972699,1374.875
4140,Рашетова,7,30.324859999999997,60.020281999999995,Загородный просп.,47,30.321195,59.921804,1704.625
4141,Рашетова,7,30.324859999999997,60.020281999999995,Костюшко,2,30.295701,59.849212,3021.125
4142,Рашетова,7,30.324859999999997,60.020281999999995,Кузнецовская,25,30.332577,59.87143199999999,2547.625
4143,Рашетова,7,30.324859999999997,60.020281999999995,Литейный просп.,56,30.349456,59.935069999999996,1387.5
4144,Рашетова,7,30.324859999999997,60.020281999999995,Луначарского пр.,47,30.360164,60.036281,940.25
4145,Рашетова,7,30.324859999999997,60.020281999999995,Льва Толстого,6/8,30.321859999999997,59.965309,1116.375
4146,Рашетова,7,30.324859999999997,60.020281999999995,Мечникова пр.,27,30.410891999999997,59.986982999999995,1270.5
4147,Рашетова,7,30.324859999999997,60.020281999999995,Народная,21,30.468124,59.879137,2305.0
4148,Рашетова,7,30.324859999999997,60.020281999999995,Оптиков,54,30.199033,60.000713,1522.5
4149,Рашетова,7,30.324859999999997,60.020281999999995,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1557.25
4150,Рашетова,7,30.324859999999997,60.020281999999995,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2523.5
4151,Рашетова,7,30.324859999999997,60.020281999999995,Учебный пер.,5,30.336763,60.037252,828.625
4152,Рашетова,7,30.324859999999997,60.020281999999995,наб. реки Фонтанки,154,30.28255,59.915765,2010.5
4153,Рижский проспект,72,30.269623,59.912847,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1150.6666666666667
4154,Рижский проспект,72,30.269623,59.912847,Будапештская,3,30.36382,59.873704000000004,1614.875
4155,Рижский проспект,72,30.269623,59.912847,Вавиловых,14,30.390563,60.024752,2740.8333333333335
4156,Рижский проспект,72,30.269623,59.912847,Динамо пр.,3,30.279864,59.972699,1763.5
4157,Рижский проспект,72,30.269623,59.912847,Загородный просп.,47,30.321195,59.921804,671.625
4158,Рижский проспект,72,30.269623,59.912847,Костюшко,2,30.295701,59.849212,1372.5
4159,Рижский проспект,72,30.269623,59.912847,Кузнецовская,25,30.332577,59.87143199999999,1205.25
4160,Рижский проспект,72,30.269623,59.912847,Литейный просп.,56,30.349456,59.935069999999996,967.3333333333334
4161,Рижский проспект,72,30.269623,59.912847,Луначарского пр.,47,30.360164,60.036281,2833.1666666666665
4162,Рижский проспект,72,30.269623,59.912847,Льва Толстого,6/8,30.321859999999997,59.965309,1534.0
4163,Рижский проспект,72,30.269623,59.912847,Мечникова пр.,27,30.410891999999997,59.986982999999995,2100.8333333333335
4164,Рижский проспект,72,30.269623,59.912847,Народная,21,30.468124,59.879137,1953.75
4165,Рижский проспект,72,30.269623,59.912847,Оптиков,54,30.199033,60.000713,2482.6666666666665
4166,Рижский проспект,72,30.269623,59.912847,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1970.3333333333333
4167,Рижский проспект,72,30.269623,59.912847,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3387.8333333333335
4168,Рижский проспект,72,30.269623,59.912847,Солидарности просп.,4,30.490114000000002,59.92828000000001,2083.5
4169,Рижский проспект,72,30.269623,59.912847,Учебный пер.,5,30.336763,60.037252,2717.8333333333335
4170,Рижский проспект,72,30.269623,59.912847,наб. реки Фонтанки,154,30.28255,59.915765,296.625
4171,Роменская,7,30.356768,59.918701,Будапештская,3,30.36382,59.873704000000004,1215.875
4172,Роменская,7,30.356768,59.918701,Загородный просп.,47,30.321195,59.921804,491.625
4173,Роменская,7,30.356768,59.918701,Костюшко,2,30.295701,59.849212,1559.125
4174,Роменская,7,30.356768,59.918701,Кузнецовская,25,30.332577,59.87143199999999,983.875
4175,Роменская,7,30.356768,59.918701,Народная,21,30.468124,59.879137,1455.5
