№,Улица (от),Дом (от),Широта (от),Долгота (от),Улица (до),Дом (до),Широта (до),Долгота (до),Длительность (сек)
84,Аллея Поликарпова,5,30.289485,60.008878,наб. реки Фонтанки,154,30.28255,59.915765,1913.0555555555557
85,Антонова-Овсеенко,21,30.473019,59.908922,Аккуратова,2,30.301594,60.015377,2163.5555555555557
86,Антонова-Овсеенко,21,30.473019,59.908922,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2193.625
87,Антонова-Овсеенко,21,30.473019,59.908922,Будапештская,3,30.36382,59.873704000000004,1591.388888888889
88,Антонова-Овсеенко,21,30.473019,59.908922,Вавиловых,14,30.390563,60.024752,1926.7777777777778
89,Антонова-Овсеенко,21,30.473019,59.908922,Динамо пр.,3,30.279864,59.972699,2268.9444444444443
90,Антонова-Овсеенко,21,30.473019,59.908922,Загородный просп.,47,30.321195,59.921804,1504.5
91,Антонова-Овсеенко,21,30.473019,59.908922,Костюшко,2,30.295701,59.849212,2007.888888888889
92,Антонова-Овсеенко,21,30.473019,59.908922,Кузнецовская,25,30.332577,59.87143199999999,1645.1666666666667
93,Антонова-Овсеенко,21,30.473019,59.908922,Литейный просп.,56,30.349456,59.935069999999996,1212.611111111111
94,Антонова-Овсеенко,21,30.473019,59.908922,Луначарского пр.,47,30.360164,60.036281,2022.9444444444443
95,Антонова-Овсеенко,21,30.473019,59.908922,Льва Толстого,6/8,30.321859999999997,59.965309,1707.8333333333333
96,Антонова-Овсеенко,21,30.473019,59.908922,Мечникова пр.,27,30.410891999999997,59.986982999999995,1265.1666666666667
97,Антонова-Овсеенко,21,30.473019,59.908922,Народная,21,30.468124,59.879137,865.4444444444445
98,Антонова-Овсеенко,21,30.473019,59.908922,Оптиков,54,30.199033,60.000713,2488.777777777778
99,Антонова-Овсеенко,21,30.473019,59.908922,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1277.9444444444443
100,Антонова-Овсеенко,21,30.473019,59.908922,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3318.0
101,Антонова-Овсеенко,21,30.473019,59.908922,Солидарности просп.,4,30.490114000000002,59.92828000000001,572.0555555555555
102,Антонова-Овсеенко,21,30.473019,59.908922,Учебный пер.,5,30.336763,60.037252,2223.777777777778
103,Антонова-Овсеенко,21,30.473019,59.908922,наб. реки Фонтанки,154,30.28255,59.915765,1828.2777777777778
104,Апрельская,5,30.416749,59.962967000000006,Аккуратова,2,30.301594,60.015377,1556.8333333333333
105,Апрельская,5,30.416749,59.962967000000006,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1514.4444444444443
106,Апрельская,5,30.416749,59.962967000000006,Будапештская,3,30.36382,59.873704000000004,2120.8333333333335
107,Апрельская,5,30.416749,59.962967000000006,Вавиловых,14,30.390563,60.024752,1412.5555555555557
108,Апрельская,5,30.416749,59.962967000000006,Динамо пр.,3,30.279864,59.972699,1543.5
109,Апрельская,5,30.416749,59.962967000000006,Загородный просп.,47,30.321195,59.921804,1199.7777777777778
110,Апрельская,5,30.416749,59.962967000000006,Костюшко,2,30.295701,59.849212,2460.0555555555557
111,Апрельская,5,30.416749,59.962967000000006,Кузнецовская,25,30.332577,59.87143199999999,1909.2222222222222
112,Апрельская,5,30.416749,59.962967000000006,Литейный просп.,56,30.349456,59.935069999999996,880.5555555555555
113,Апрельская,5,30.416749,59.962967000000006,Луначарского пр.,47,30.360164,60.036281,1515.2777777777778
114,Апрельская,5,30.416749,59.962967000000006,Льва Толстого,6/8,30.321859999999997,59.965309,967.9444444444445
115,Апрельская,5,30.416749,59.962967000000006,Мечникова пр.,27,30.410891999999997,59.986982999999995,653.2777777777778
116,Апрельская,5,30.416749,59.962967000000006,Народная,21,30.468124,59.879137,1140.111111111111
117,Апрельская,5,30.416749,59.962967000000006,Оптиков,54,30.199033,60.000713,1757.7222222222222
118,Апрельская,5,30.416749,59.962967000000006,Пискаревский просп.,47,30.431328999999998,59.983422999999995,532.5555555555555
119,Апрельская,5,30.416749,59.962967000000006,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2689.6111111111113
120,Апрельская,5,30.416749,59.962967000000006,Солидарности просп.,4,30.490114000000002,59.92828000000001,1073.0
121,Апрельская,5,30.416749,59.962967000000006,Учебный пер.,5,30.336763,60.037252,1699.0
122,Апрельская,5,30.416749,59.962967000000006,наб. реки Фонтанки,154,30.28255,59.915765,1517.1666666666667
123,Асафьева,12,30.328785999999997,60.04866,Аккуратова,2,30.301594,60.015377,1007.2857142857143
124,Асафьева,12,30.328785999999997,60.04866,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2189.1428571428573
125,Асафьева,12,30.328785999999997,60.04866,Будапештская,3,30.36382,59.873704000000004,3267.285714285714
126,Асафьева,12,30.328785999999997,60.04866,Вавиловых,14,30.390563,60.024752,1391.5714285714287
127,Асафьева,12,30.328785999999997,60.04866,Динамо пр.,3,30.279864,59.972699,1877.4285714285713
128,Асафьева,12,30.328785999999997,60.04866,Загородный просп.,47,30.321195,59.921804,2178.0
129,Асафьева,12,30.328785999999997,60.04866,Костюшко,2,30.295701,59.849212,3478.0
130,Асафьева,12,30.328785999999997,60.04866,Кузнецовская,25,30.332577,59.87143199999999,3016.0
131,Асафьева,12,30.328785999999997,60.04866,Литейный просп.,56,30.349456,59.935069999999996,1859.2857142857142
132,Асафьева,12,30.328785999999997,60.04866,Луначарского пр.,47,30.360164,60.036281,905.2857142857143
133,Асафьева,12,30.328785999999997,60.04866,Льва Толстого,6/8,30.321859999999997,59.965309,1644.4285714285713
134,Асафьева,12,30.328785999999997,60.04866,Мечникова пр.,27,30.410891999999997,59.986982999999995,1746.857142857143
135,Асафьева,12,30.328785999999997,60.04866,Народная,21,30.468124,59.879137,2627.4285714285716
136,Асафьева,12,30.328785999999997,60.04866,Оптиков,54,30.199033,60.000713,1949.5714285714287
137,Асафьева,12,30.328785999999997,60.04866,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2067.285714285714
138,Асафьева,12,30.328785999999997,60.04866,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2794.1428571428573
139,Асафьева,12,30.328785999999997,60.04866,Учебный пер.,5,30.336763,60.037252,871.7142857142857
140,Асафьева,12,30.328785999999997,60.04866,наб. реки Фонтанки,154,30.28255,59.915765,2495.5714285714284
141,Асафьева,12к1,30.328785999999997,60.04866,Аккуратова,2,30.301594,60.015377,1012.3636363636364
142,Асафьева,12к1,30.328785999999997,60.04866,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2198.5454545454545
143,Асафьева,12к1,30.328785999999997,60.04866,Будапештская,3,30.36382,59.873704000000004,3241.909090909091
144,Асафьева,12к1,30.328785999999997,60.04866,Вавиловых,14,30.390563,60.024752,1418.4545454545455
145,Асафьева,12к1,30.328785999999997,60.04866,Динамо пр.,3,30.279864,59.972699,1816.7272727272727
146,Асафьева,12к1,30.328785999999997,60.04866,Загородный просп.,47,30.321195,59.921804,2177.5454545454545
147,Асафьева,12к1,30.328785999999997,60.04866,Костюшко,2,30.295701,59.849212,3484.0
148,Асафьева,12к1,30.328785999999997,60.04866,Кузнецовская,25,30.332577,59.87143199999999,3018.7272727272725
149,Асафьева,12к1,30.328785999999997,60.04866,Литейный просп.,56,30.349456,59.935069999999996,1861.4545454545455
150,Асафьева,12к1,30.328785999999997,60.04866,Луначарского пр.,47,30.360164,60.036281,920.0
151,Асафьева,12к1,30.328785999999997,60.04866,Льва Толстого,6/8,30.321859999999997,59.965309,1615.7272727272727
152,Асафьева,12к1,30.328785999999997,60.04866,Мечникова пр.,27,30.410891999999997,59.986982999999995,1774.909090909091
153,Асафьева,12к1,30.328785999999997,60.04866,Народная,21,30.468124,59.879137,2604.6363636363635
154,Асафьева,12к1,30.328785999999997,60.04866,Оптиков,54,30.199033,60.000713,1953.0
155,Асафьева,12к1,30.328785999999997,60.04866,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2162.4545454545455
156,Асафьева,12к1,30.328785999999997,60.04866,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2700.5454545454545
157,Асафьева,12к1,30.328785999999997,60.04866,Учебный пер.,5,30.336763,60.037252,880.4545454545455
158,Асафьева,12к1,30.328785999999997,60.04866,наб. реки Фонтанки,154,30.28255,59.915765,2496.909090909091
159,Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2571.1428571428573
160,Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Будапештская,3,30.36382,59.873704000000004,1776.142857142857
161,Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Вавиловых,14,30.390563,60.024752,3056.8571428571427
162,Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Динамо пр.,3,30.279864,59.972699,3052.0
163,Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Загородный просп.,47,30.321195,59.921804,1710.857142857143
164,Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Костюшко,2,30.295701,59.849212,1301.4285714285713
165,Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Кузнецовская,25,30.332577,59.87143199999999,1221.2857142857142
166,Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Литейный просп.,56,30.349456,59.935069999999996,2110.714285714286
167,Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Луначарского пр.,47,30.360164,60.036281,3024.8571428571427
168,Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Льва Толстого,6/8,30.321859999999997,59.965309,2593.0
169,Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Мечникова пр.,27,30.410891999999997,59.986982999999995,2397.714285714286
170,Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Народная,21,30.468124,59.879137,1602.0
171,Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Оптиков,54,30.199033,60.000713,3611.4285714285716
172,Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2626.714285714286
173,Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4205.714285714285
174,Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Солидарности просп.,4,30.490114000000002,59.92828000000001,2202.714285714286
175,Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,Учебный пер.,5,30.336763,60.037252,3096.8571428571427
176,Аэропорт Пулково-1,,30.273189000000002,59.800005000000006,наб. реки Фонтанки,154,30.28255,59.915765,1850.0
177,Бадаева,11,30.443114,59.920975,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2380.125
178,Бадаева,11,30.443114,59.920975,Будапештская,3,30.36382,59.873704000000004,2028.2777777777778
179,Бадаева,11,30.443114,59.920975,Вавиловых,14,30.390563,60.024752,2297.722222222222
180,Бадаева,11,30.443114,59.920975,Динамо пр.,3,30.279864,59.972699,2481.0555555555557
181,Бадаева,11,30.443114,59.920975,Загородный просп.,47,30.321195,59.921804,1719.888888888889
182,Бадаева,11,30.443114,59.920975,Костюшко,2,30.295701,59.849212,2722.5
183,Бадаева,11,30.443114,59.920975,Кузнецовская,25,30.332577,59.87143199999999,2082.6111111111113
184,Бадаева,11,30.443114,59.920975,Литейный просп.,56,30.349456,59.935069999999996,1427.388888888889
185,Бадаева,11,30.443114,59.920975,Луначарского пр.,47,30.360164,60.036281,2396.0555555555557
186,Бадаева,11,30.443114,59.920975,Льва Толстого,6/8,30.321859999999997,59.965309,1916.0555555555557
187,Бадаева,11,30.443114,59.920975,Мечникова пр.,27,30.410891999999997,59.986982999999995,1636.2777777777778
188,Бадаева,11,30.443114,59.920975,Народная,21,30.468124,59.879137,1269.5
189,Бадаева,11,30.443114,59.920975,Оптиков,54,30.199033,60.000713,2702.777777777778
190,Бадаева,11,30.443114,59.920975,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1648.5
191,Бадаева,11,30.443114,59.920975,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3636.6666666666665
192,Бадаева,11,30.443114,59.920975,Солидарности просп.,4,30.490114000000002,59.92828000000001,927.2777777777778
193,Бадаева,11,30.443114,59.920975,Учебный пер.,5,30.336763,60.037252,2596.0
194,Бадаева,11,30.443114,59.920975,наб. реки Фонтанки,154,30.28255,59.915765,2042.0555555555557
195,Бармалеева,13,30.305735,59.964503,Большой просп. ВО,85,30.250614000000002,59.930178000000005,767.4444444444445
196,Бармалеева,13,30.305735,59.964503,Будапештская,3,30.36382,59.873704000000004,2202.8888888888887
197,Бармалеева,13,30.305735,59.964503,Вавиловых,14,30.390563,60.024752,1743.2222222222222
198,Бармалеева,13,30.305735,59.964503,Динамо пр.,3,30.279864,59.972699,614.9444444444445
199,Бармалеева,13,30.305735,59.964503,Загородный просп.,47,30.321195,59.921804,1145.111111111111
200,Бармалеева,13,30.305735,59.964503,Костюшко,2,30.295701,59.849212,2268.8333333333335
201,Бармалеева,13,30.305735,59.964503,Кузнецовская,25,30.332577,59.87143199999999,1845.0
202,Бармалеева,13,30.305735,59.964503,Литейный просп.,56,30.349456,59.935069999999996,827.7222222222222
203,Бармалеева,13,30.305735,59.964503,Луначарского пр.,47,30.360164,60.036281,1811.9444444444443
204,Бармалеева,13,30.305735,59.964503,Льва Толстого,6/8,30.321859999999997,59.965309,362.3888888888889
205,Бармалеева,13,30.305735,59.964503,Мечникова пр.,27,30.410891999999997,59.986982999999995,1325.9444444444443
206,Бармалеева,13,30.305735,59.964503,Народная,21,30.468124,59.879137,1760.6666666666667
207,Бармалеева,13,30.305735,59.964503,Оптиков,54,30.199033,60.000713,1619.611111111111
208,Бармалеева,13,30.305735,59.964503,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1407.9444444444443
209,Бармалеева,13,30.305735,59.964503,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2551.222222222222
210,Бармалеева,13,30.305735,59.964503,Солидарности просп.,4,30.490114000000002,59.92828000000001,1983.1666666666667
211,Бармалеева,13,30.305735,59.964503,Учебный пер.,5,30.336763,60.037252,1717.2222222222222
212,Бармалеева,13,30.305735,59.964503,наб. реки Фонтанки,154,30.28255,59.915765,1232.111111111111
213,Бассейная,83,30.349564,59.864548,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1924.8333333333333
214,Бассейная,83,30.349564,59.864548,Будапештская,3,30.36382,59.873704000000004,712.3888888888889
215,Бассейная,83,30.349564,59.864548,Вавиловых,14,30.390563,60.024752,2938.222222222222
216,Бассейная,83,30.349564,59.864548,Динамо пр.,3,30.279864,59.972699,2313.1111111111113
217,Бассейная,83,30.349564,59.864548,Загородный просп.,47,30.321195,59.921804,823.0555555555555
218,Бассейная,83,30.349564,59.864548,Костюшко,2,30.295701,59.849212,994.6111111111111
219,Бассейная,83,30.349564,59.864548,Кузнецовская,25,30.332577,59.87143199999999,343.0
220,Бассейная,83,30.349564,59.864548,Литейный просп.,56,30.349456,59.935069999999996,1163.3333333333333
221,Бассейная,83,30.349564,59.864548,Луначарского пр.,47,30.360164,60.036281,3038.0
222,Бассейная,83,30.349564,59.864548,Льва Толстого,6/8,30.321859999999997,59.965309,1869.0
223,Бассейная,83,30.349564,59.864548,Народная,21,30.468124,59.879137,1013.1666666666666
224,Бассейная,83,30.349564,59.864548,Оптиков,54,30.199033,60.000713,2748.0555555555557
225,Бассейная,83,30.349564,59.864548,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3671.1666666666665
226,Бассейная,83,30.349564,59.864548,Солидарности просп.,4,30.490114000000002,59.92828000000001,1830.111111111111
227,Бассейная,83,30.349564,59.864548,Учебный пер.,5,30.336763,60.037252,2920.3888888888887
228,Бассейная,83,30.349564,59.864548,наб. реки Фонтанки,154,30.28255,59.915765,1225.1666666666667
229,Белградская,10к1,30.360091999999998,59.868311,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2087.1111111111113
230,Белградская,10к1,30.360091999999998,59.868311,Будапештская,3,30.36382,59.873704000000004,608.3333333333334
231,Белградская,10к1,30.360091999999998,59.868311,Вавиловых,14,30.390563,60.024752,3097.777777777778
232,Белградская,10к1,30.360091999999998,59.868311,Динамо пр.,3,30.279864,59.972699,2512.8333333333335
233,Белградская,10к1,30.360091999999998,59.868311,Загородный просп.,47,30.321195,59.921804,1006.2777777777778
234,Белградская,10к1,30.360091999999998,59.868311,Костюшко,2,30.295701,59.849212,1522.6666666666667
235,Белградская,10к1,30.360091999999998,59.868311,Кузнецовская,25,30.332577,59.87143199999999,703.1666666666666
236,Белградская,10к1,30.360091999999998,59.868311,Литейный просп.,56,30.349456,59.935069999999996,1343.7777777777778
237,Белградская,10к1,30.360091999999998,59.868311,Луначарского пр.,47,30.360164,60.036281,3188.3888888888887
238,Белградская,10к1,30.360091999999998,59.868311,Льва Толстого,6/8,30.321859999999997,59.965309,2149.1111111111113
239,Белградская,10к1,30.360091999999998,59.868311,Народная,21,30.468124,59.879137,1145.9444444444443
240,Белградская,10к1,30.360091999999998,59.868311,Оптиков,54,30.199033,60.000713,2929.277777777778
241,Белградская,10к1,30.360091999999998,59.868311,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3864.3888888888887
242,Белградская,10к1,30.360091999999998,59.868311,Солидарности просп.,4,30.490114000000002,59.92828000000001,1958.388888888889
243,Белградская,10к1,30.360091999999998,59.868311,Учебный пер.,5,30.336763,60.037252,3113.8888888888887
244,Белградская,10к1,30.360091999999998,59.868311,наб. реки Фонтанки,154,30.28255,59.915765,1400.2777777777778
245,Белы Куна,2к1,30.373711,59.869399,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2169.222222222222
246,Белы Куна,2к1,30.373711,59.869399,Будапештская,3,30.36382,59.873704000000004,484.8888888888889
247,Белы Куна,2к1,30.373711,59.869399,Вавиловых,14,30.390563,60.024752,2906.6111111111113
248,Белы Куна,2к1,30.373711,59.869399,Динамо пр.,3,30.279864,59.972699,2601.1666666666665
249,Белы Куна,2к1,30.373711,59.869399,Загородный просп.,47,30.321195,59.921804,1088.2222222222222
250,Белы Куна,2к1,30.373711,59.869399,Костюшко,2,30.295701,59.849212,1605.6666666666667
