№,Улица (от),Дом (от),Широта (от),Долгота (от),Улица (до),Дом (до),Широта (до),Долгота (до),Длительность (сек)
1659,Приморский пр.,151,30.197587,59.985395,Учебный пер.,5,30.336763,60.037252,3097.3333333333335
1660,Приморский пр.,151,30.197587,59.985395,наб. реки Фонтанки,154,30.28255,59.915765,2643.6666666666665
1661,Приморское шоссе,285,29.959767,60.082866,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3332.0
1662,Приморское шоссе,285,29.959767,60.082866,Будапештская,3,30.36382,59.873704000000004,4396.625
1663,Приморское шоссе,285,29.959767,60.082866,Вавиловых,14,30.390563,60.024752,3115.5
1664,Приморское шоссе,285,29.959767,60.082866,Динамо пр.,3,30.279864,59.972699,2481.125
1665,Приморское шоссе,285,29.959767,60.082866,Загородный просп.,47,30.321195,59.921804,3243.875
1666,Приморское шоссе,285,29.959767,60.082866,Костюшко,2,30.295701,59.849212,4954.0
1667,Приморское шоссе,285,29.959767,60.082866,Кузнецовская,25,30.332577,59.87143199999999,4158.125
1668,Приморское шоссе,285,29.959767,60.082866,Литейный просп.,56,30.349456,59.935069999999996,2709.875
1669,Приморское шоссе,285,29.959767,60.082866,Луначарского пр.,47,30.360164,60.036281,2999.625
1670,Приморское шоссе,285,29.959767,60.082866,Льва Толстого,6/8,30.321859999999997,59.965309,2335.25
1671,Приморское шоссе,285,29.959767,60.082866,Мечникова пр.,27,30.410891999999997,59.986982999999995,3304.0
1672,Приморское шоссе,285,29.959767,60.082866,Народная,21,30.468124,59.879137,3450.25
1673,Приморское шоссе,285,29.959767,60.082866,Оптиков,54,30.199033,60.000713,2084.75
1674,Приморское шоссе,285,29.959767,60.082866,Пискаревский просп.,47,30.431328999999998,59.983422999999995,3155.375
1675,Приморское шоссе,285,29.959767,60.082866,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,557.125
1676,Приморское шоссе,285,29.959767,60.082866,Солидарности просп.,4,30.490114000000002,59.92828000000001,3418.875
1677,Приморское шоссе,285,29.959767,60.082866,Учебный пер.,5,30.336763,60.037252,2891.625
1678,Приморское шоссе,285,29.959767,60.082866,наб. реки Фонтанки,154,30.28255,59.915765,3556.625
1679,Пролетарская (Колпино),69,30.573746999999997,59.742275,Аккуратова,2,30.301594,60.015377,4803.625
1680,Пролетарская (Колпино),69,30.573746999999997,59.742275,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3812.625
1681,Пролетарская (Колпино),69,30.573746999999997,59.742275,Будапештская,3,30.36382,59.873704000000004,2503.25
1682,Пролетарская (Колпино),69,30.573746999999997,59.742275,Вавиловых,14,30.390563,60.024752,4266.625
1683,Пролетарская (Колпино),69,30.573746999999997,59.742275,Динамо пр.,3,30.279864,59.972699,4975.125
1684,Пролетарская (Колпино),69,30.573746999999997,59.742275,Загородный просп.,47,30.321195,59.921804,2618.0
1685,Пролетарская (Колпино),69,30.573746999999997,59.742275,Костюшко,2,30.295701,59.849212,2474.375
1686,Пролетарская (Колпино),69,30.573746999999997,59.742275,Кузнецовская,25,30.332577,59.87143199999999,2279.75
1687,Пролетарская (Колпино),69,30.573746999999997,59.742275,Литейный просп.,56,30.349456,59.935069999999996,3508.0
1688,Пролетарская (Колпино),69,30.573746999999997,59.742275,Луначарского пр.,47,30.360164,60.036281,4529.875
1689,Пролетарская (Колпино),69,30.573746999999997,59.742275,Льва Толстого,6/8,30.321859999999997,59.965309,4523.0
1690,Пролетарская (Колпино),69,30.573746999999997,59.742275,Мечникова пр.,27,30.410891999999997,59.986982999999995,3496.75
1691,Пролетарская (Колпино),69,30.573746999999997,59.742275,Народная,21,30.468124,59.879137,2362.875
1692,Пролетарская (Колпино),69,30.573746999999997,59.742275,Оптиков,54,30.199033,60.000713,5372.25
1693,Пролетарская (Колпино),69,30.573746999999997,59.742275,Пискаревский просп.,47,30.431328999999998,59.983422999999995,3605.875
1694,Пролетарская (Колпино),69,30.573746999999997,59.742275,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,5564.375
1695,Пролетарская (Колпино),69,30.573746999999997,59.742275,Солидарности просп.,4,30.490114000000002,59.92828000000001,3375.25
1696,Пролетарская (Колпино),69,30.573746999999997,59.742275,Учебный пер.,5,30.336763,60.037252,4586.75
1697,Пролетарская (Колпино),69,30.573746999999997,59.742275,наб. реки Фонтанки,154,30.28255,59.915765,3007.75
1698,Просвещения пр.,53к1,30.380843,60.042922999999995,Аккуратова,2,30.301594,60.015377,2122.625
1699,Просвещения пр.,53к1,30.380843,60.042922999999995,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3233.625
1700,Просвещения пр.,53к1,30.380843,60.042922999999995,Будапештская,3,30.36382,59.873704000000004,3611.25
1701,Просвещения пр.,53к1,30.380843,60.042922999999995,Вавиловых,14,30.390563,60.024752,1211.0
1702,Просвещения пр.,53к1,30.380843,60.042922999999995,Динамо пр.,3,30.279864,59.972699,2814.125
1703,Просвещения пр.,53к1,30.380843,60.042922999999995,Загородный просп.,47,30.321195,59.921804,3202.5
1704,Просвещения пр.,53к1,30.380843,60.042922999999995,Костюшко,2,30.295701,59.849212,3496.625
1705,Просвещения пр.,53к1,30.380843,60.042922999999995,Кузнецовская,25,30.332577,59.87143199999999,4005.25
1706,Просвещения пр.,53к1,30.380843,60.042922999999995,Литейный просп.,56,30.349456,59.935069999999996,2655.25
1707,Просвещения пр.,53к1,30.380843,60.042922999999995,Луначарского пр.,47,30.360164,60.036281,1404.375
1708,Просвещения пр.,53к1,30.380843,60.042922999999995,Льва Толстого,6/8,30.321859999999997,59.965309,2357.375
1709,Просвещения пр.,53к1,30.380843,60.042922999999995,Мечникова пр.,27,30.410891999999997,59.986982999999995,1765.75
1710,Просвещения пр.,53к1,30.380843,60.042922999999995,Народная,21,30.468124,59.879137,2575.25
1711,Просвещения пр.,53к1,30.380843,60.042922999999995,Оптиков,54,30.199033,60.000713,3078.625
1712,Просвещения пр.,53к1,30.380843,60.042922999999995,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2145.75
1713,Просвещения пр.,53к1,30.380843,60.042922999999995,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3462.75
1714,Просвещения пр.,53к1,30.380843,60.042922999999995,Учебный пер.,5,30.336763,60.037252,1383.375
1715,Просвещения пр.,53к1,30.380843,60.042922999999995,наб. реки Фонтанки,154,30.28255,59.915765,3550.125
1716,Проспект Славы,28,30.385281,59.858435,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3220.375
1717,Проспект Славы,28,30.385281,59.858435,Будапештская,3,30.36382,59.873704000000004,873.5
1718,Проспект Славы,28,30.385281,59.858435,Вавиловых,14,30.390563,60.024752,3645.0
1719,Проспект Славы,28,30.385281,59.858435,Динамо пр.,3,30.279864,59.972699,4052.25
1720,Проспект Славы,28,30.385281,59.858435,Загородный просп.,47,30.321195,59.921804,1456.625
1721,Проспект Славы,28,30.385281,59.858435,Костюшко,2,30.295701,59.849212,1902.75
1722,Проспект Славы,28,30.385281,59.858435,Кузнецовская,25,30.332577,59.87143199999999,906.25
1723,Проспект Славы,28,30.385281,59.858435,Литейный просп.,56,30.349456,59.935069999999996,2435.75
1724,Проспект Славы,28,30.385281,59.858435,Луначарского пр.,47,30.360164,60.036281,3796.875
1725,Проспект Славы,28,30.385281,59.858435,Льва Толстого,6/8,30.321859999999997,59.965309,3617.5
1726,Проспект Славы,28,30.385281,59.858435,Мечникова пр.,27,30.410891999999997,59.986982999999995,2643.625
1727,Проспект Славы,28,30.385281,59.858435,Народная,21,30.468124,59.879137,1242.0
1728,Проспект Славы,28,30.385281,59.858435,Оптиков,54,30.199033,60.000713,4382.0
1729,Проспект Славы,28,30.385281,59.858435,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2511.0
1730,Проспект Славы,28,30.385281,59.858435,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,5341.25
1731,Проспект Славы,28,30.385281,59.858435,Солидарности просп.,4,30.490114000000002,59.92828000000001,2270.0
1732,Проспект Славы,28,30.385281,59.858435,Учебный пер.,5,30.336763,60.037252,3985.625
1733,Проспект Славы,28,30.385281,59.858435,наб. реки Фонтанки,154,30.28255,59.915765,2231.375
1734,Пулковская,19,30.350265000000004,59.834934999999994,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3113.0
1735,Пулковская,19,30.350265000000004,59.834934999999994,Будапештская,3,30.36382,59.873704000000004,1500.875
1736,Пулковская,19,30.350265000000004,59.834934999999994,Вавиловых,14,30.390563,60.024752,3944.0
1737,Пулковская,19,30.350265000000004,59.834934999999994,Динамо пр.,3,30.279864,59.972699,4092.375
1738,Пулковская,19,30.350265000000004,59.834934999999994,Загородный просп.,47,30.321195,59.921804,1642.0
1739,Пулковская,19,30.350265000000004,59.834934999999994,Костюшко,2,30.295701,59.849212,1656.625
1740,Пулковская,19,30.350265000000004,59.834934999999994,Кузнецовская,25,30.332577,59.87143199999999,1128.25
1741,Пулковская,19,30.350265000000004,59.834934999999994,Литейный просп.,56,30.349456,59.935069999999996,2616.875
1742,Пулковская,19,30.350265000000004,59.834934999999994,Луначарского пр.,47,30.360164,60.036281,4188.875
1743,Пулковская,19,30.350265000000004,59.834934999999994,Льва Толстого,6/8,30.321859999999997,59.965309,3648.125
1744,Пулковская,19,30.350265000000004,59.834934999999994,Мечникова пр.,27,30.410891999999997,59.986982999999995,3149.0
1745,Пулковская,19,30.350265000000004,59.834934999999994,Народная,21,30.468124,59.879137,1740.5
1746,Пулковская,19,30.350265000000004,59.834934999999994,Оптиков,54,30.199033,60.000713,4511.0
1747,Пулковская,19,30.350265000000004,59.834934999999994,Пискаревский просп.,47,30.431328999999998,59.983422999999995,3028.375
1748,Пулковская,19,30.350265000000004,59.834934999999994,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,5420.0
1749,Пулковская,19,30.350265000000004,59.834934999999994,Солидарности просп.,4,30.490114000000002,59.92828000000001,2798.375
1750,Пулковская,19,30.350265000000004,59.834934999999994,Учебный пер.,5,30.336763,60.037252,4249.875
1751,Пулковская,19,30.350265000000004,59.834934999999994,наб. реки Фонтанки,154,30.28255,59.915765,2330.75
1752,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Большой просп. ВО,85,30.250614000000002,59.930178000000005,4269.0
1753,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Будапештская,3,30.36382,59.873704000000004,3127.125
1754,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Вавиловых,14,30.390563,60.024752,4909.5
1755,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Динамо пр.,3,30.279864,59.972699,4936.166666666667
1756,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Загородный просп.,47,30.321195,59.921804,3884.0
1757,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Костюшко,2,30.295701,59.849212,2637.125
1758,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Кузнецовская,25,30.332577,59.87143199999999,2926.625
1759,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Литейный просп.,56,30.349456,59.935069999999996,4043.3333333333335
1760,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Луначарского пр.,47,30.360164,60.036281,5120.625
1761,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Льва Толстого,6/8,30.321859999999997,59.965309,4970.333333333333
1762,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Мечникова пр.,27,30.410891999999997,59.986982999999995,4143.625
1763,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Народная,21,30.468124,59.879137,3039.75
1764,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Оптиков,54,30.199033,60.000713,3853.25
1765,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3356.375
1766,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Солидарности просп.,4,30.490114000000002,59.92828000000001,4014.875
1767,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Учебный пер.,5,30.336763,60.037252,5197.5
1768,Путешественника Козлова (Петергоф),12,29.914537,59.868564,наб. реки Фонтанки,154,30.28255,59.915765,3210.5
1769,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Аккуратова,2,30.301594,60.015377,4474.875
1770,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3372.0
1771,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Будапештская,3,30.36382,59.873704000000004,2300.125
1772,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Вавиловых,14,30.390563,60.024752,4022.875
1773,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Динамо пр.,3,30.279864,59.972699,4385.833333333333
1774,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Загородный просп.,47,30.321195,59.921804,2641.75
1775,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Костюшко,2,30.295701,59.849212,1945.125
1776,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Кузнецовская,25,30.332577,59.87143199999999,1954.125
1777,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Литейный просп.,56,30.349456,59.935069999999996,3359.625
1778,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Луначарского пр.,47,30.360164,60.036281,4192.25
1779,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Льва Толстого,6/8,30.321859999999997,59.965309,4234.75
1780,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Мечникова пр.,27,30.410891999999997,59.986982999999995,3253.5
1781,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Народная,21,30.468124,59.879137,2161.5
1782,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Оптиков,54,30.199033,60.000713,5559.375
1783,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Пискаревский просп.,47,30.431328999999998,59.983422999999995,3390.625
1784,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,5455.875
1785,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Солидарности просп.,4,30.490114000000002,59.92828000000001,3105.5
1786,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,Учебный пер.,5,30.336763,60.037252,4258.875
1787,Пушкин. Конюшенная,23,30.413334999999996,59.718697999999996,наб. реки Фонтанки,154,30.28255,59.915765,2579.0
1788,Рашетова,7,30.324859999999997,60.020281999999995,Аккуратова,2,30.301594,60.015377,738.5
1789,Рашетова,7,30.324859999999997,60.020281999999995,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2387.5
1790,Рашетова,7,30.324859999999997,60.020281999999995,Будапештская,3,30.36382,59.873704000000004,3663.375
1791,Рашетова,7,30.324859999999997,60.020281999999995,Вавиловых,14,30.390563,60.024752,1256.125
1792,Рашетова,7,30.324859999999997,60.020281999999995,Динамо пр.,3,30.279864,59.972699,1710.625
1793,Рашетова,7,30.324859999999997,60.020281999999995,Загородный просп.,47,30.321195,59.921804,2498.625
1794,Рашетова,7,30.324859999999997,60.020281999999995,Костюшко,2,30.295701,59.849212,4216.25
1795,Рашетова,7,30.324859999999997,60.020281999999995,Кузнецовская,25,30.332577,59.87143199999999,3406.375
1796,Рашетова,7,30.324859999999997,60.020281999999995,Литейный просп.,56,30.349456,59.935069999999996,1976.125
1797,Рашетова,7,30.324859999999997,60.020281999999995,Луначарского пр.,47,30.360164,60.036281,1233.75
1798,Рашетова,7,30.324859999999997,60.020281999999995,Льва Толстого,6/8,30.321859999999997,59.965309,1523.625
1799,Рашетова,7,30.324859999999997,60.020281999999995,Мечникова пр.,27,30.410891999999997,59.986982999999995,1530.875
1800,Рашетова,7,30.324859999999997,60.020281999999995,Народная,21,30.468124,59.879137,2803.5
1801,Рашетова,7,30.324859999999997,60.020281999999995,Оптиков,54,30.199033,60.000713,2430.0
1802,Рашетова,7,30.324859999999997,60.020281999999995,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1745.75
1803,Рашетова,7,30.324859999999997,60.020281999999995,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2901.875
1804,Рашетова,7,30.324859999999997,60.020281999999995,Учебный пер.,5,30.336763,60.037252,1033.875
1805,Рашетова,7,30.324859999999997,60.020281999999995,наб. реки Фонтанки,154,30.28255,59.915765,2799.375
1806,Рижский проспект,72,30.269623,59.912847,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1439.1666666666667
1807,Рижский проспект,72,30.269623,59.912847,Будапештская,3,30.36382,59.873704000000004,1988.375
1808,Рижский проспект,72,30.269623,59.912847,Вавиловых,14,30.390563,60.024752,3557.6666666666665
1809,Рижский проспект,72,30.269623,59.912847,Динамо пр.,3,30.279864,59.972699,2125.5
1810,Рижский проспект,72,30.269623,59.912847,Загородный просп.,47,30.321195,59.921804,938.0
1811,Рижский проспект,72,30.269623,59.912847,Костюшко,2,30.295701,59.849212,1707.875
1812,Рижский проспект,72,30.269623,59.912847,Кузнецовская,25,30.332577,59.87143199999999,1225.375
1813,Рижский проспект,72,30.269623,59.912847,Литейный просп.,56,30.349456,59.935069999999996,1527.1666666666667
1814,Рижский проспект,72,30.269623,59.912847,Луначарского пр.,47,30.360164,60.036281,3712.0
1815,Рижский проспект,72,30.269623,59.912847,Льва Толстого,6/8,30.321859999999997,59.965309,2238.8333333333335
1816,Рижский проспект,72,30.269623,59.912847,Мечникова пр.,27,30.410891999999997,59.986982999999995,2770.3333333333335
1817,Рижский проспект,72,30.269623,59.912847,Народная,21,30.468124,59.879137,2486.5
1818,Рижский проспект,72,30.269623,59.912847,Оптиков,54,30.199033,60.000713,3262.0
1819,Рижский проспект,72,30.269623,59.912847,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2629.1666666666665
1820,Рижский проспект,72,30.269623,59.912847,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4165.666666666667
1821,Рижский проспект,72,30.269623,59.912847,Солидарности просп.,4,30.490114000000002,59.92828000000001,2674.25
1822,Рижский проспект,72,30.269623,59.912847,Учебный пер.,5,30.336763,60.037252,3798.3333333333335
1823,Рижский проспект,72,30.269623,59.912847,наб. реки Фонтанки,154,30.28255,59.915765,287.875
1824,Роменская,7,30.356768,59.918701,Будапештская,3,30.36382,59.873704000000004,1290.75
1825,Роменская,7,30.356768,59.918701,Загородный просп.,47,30.321195,59.921804,679.75
1826,Роменская,7,30.356768,59.918701,Костюшко,2,30.295701,59.849212,1993.5
1827,Роменская,7,30.356768,59.918701,Кузнецовская,25,30.332577,59.87143199999999,1082.375
1828,Роменская,7,30.356768,59.918701,Народная,21,30.468124,59.879137,1651.875
1829,Роменская,7,30.356768,59.918701,Солидарности просп.,4,30.490114000000002,59.92828000000001,1874.125
1830,Роменская,7,30.356768,59.918701,наб. реки Фонтанки,154,30.28255,59.915765,1217.125
1831,Ропшинская,17,30.2958,59.958560999999996,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1004.0
1832,Ропшинская,17,30.2958,59.958560999999996,Будапештская,3,30.36382,59.873704000000004,2995.0
1833,Ропшинская,17,30.2958,59.958560999999996,Динамо пр.,3,30.279864,59.972699,531.25
1834,Ропшинская,17,30.2958,59.958560999999996,Загородный просп.,47,30.321195,59.921804,1878.0
1835,Ропшинская,17,30.2958,59.958560999999996,Костюшко,2,30.295701,59.849212,3042.625
1836,Ропшинская,17,30.2958,59.958560999999996,Кузнецовская,25,30.332577,59.87143199999999,3116.375
1837,Ропшинская,17,30.2958,59.958560999999996,Литейный просп.,56,30.349456,59.935069999999996,1705.5
1838,Ропшинская,17,30.2958,59.958560999999996,Льва Толстого,6/8,30.321859999999997,59.965309,733.625
1839,Ропшинская,17,30.2958,59.958560999999996,Оптиков,54,30.199033,60.000713,1913.0
1840,Ропшинская,17,30.2958,59.958560999999996,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2836.125
1841,Ропшинская,17,30.2958,59.958560999999996,наб. реки Фонтанки,154,30.28255,59.915765,1670.625
1842,Руднева,6,30.359706,60.039166,Аккуратова,2,30.301594,60.015377,1348.875
1843,Руднева,6,30.359706,60.039166,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3023.25
1844,Руднева,6,30.359706,60.039166,Будапештская,3,30.36382,59.873704000000004,3499.125
1845,Руднева,6,30.359706,60.039166,Вавиловых,14,30.390563,60.024752,1057.25
1846,Руднева,6,30.359706,60.039166,Динамо пр.,3,30.279864,59.972699,2321.25
1847,Руднева,6,30.359706,60.039166,Загородный просп.,47,30.321195,59.921804,3103.375
1848,Руднева,6,30.359706,60.039166,Костюшко,2,30.295701,59.849212,3427.875
1849,Руднева,6,30.359706,60.039166,Кузнецовская,25,30.332577,59.87143199999999,4017.125
1850,Руднева,6,30.359706,60.039166,Литейный просп.,56,30.349456,59.935069999999996,2576.25
1851,Руднева,6,30.359706,60.039166,Луначарского пр.,47,30.360164,60.036281,605.25
1852,Руднева,6,30.359706,60.039166,Льва Толстого,6/8,30.321859999999997,59.965309,2137.625
1853,Руднева,6,30.359706,60.039166,Мечникова пр.,27,30.410891999999997,59.986982999999995,1657.5
1854,Руднева,6,30.359706,60.039166,Народная,21,30.468124,59.879137,2452.625
1855,Руднева,6,30.359706,60.039166,Оптиков,54,30.199033,60.000713,3015.75
1856,Руднева,6,30.359706,60.039166,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2078.25
1857,Руднева,6,30.359706,60.039166,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3362.375
1858,Руднева,6,30.359706,60.039166,Солидарности просп.,4,30.490114000000002,59.92828000000001,2179.875
1859,Руднева,6,30.359706,60.039166,Учебный пер.,5,30.336763,60.037252,611.125
1860,Руднева,6,30.359706,60.039166,наб. реки Фонтанки,154,30.28255,59.915765,3438.75
1861,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3361.375
1862,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Будапештская,3,30.36382,59.873704000000004,2311.875
1863,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Вавиловых,14,30.390563,60.024752,3940.125
1864,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Динамо пр.,3,30.279864,59.972699,4384.333333333333
1865,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Загородный просп.,47,30.321195,59.921804,2593.25
1866,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Костюшко,2,30.295701,59.849212,1908.75
1867,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Кузнецовская,25,30.332577,59.87143199999999,1919.125
1868,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Литейный просп.,56,30.349456,59.935069999999996,3739.875
1869,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Луначарского пр.,47,30.360164,60.036281,4190.75
1870,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Льва Толстого,6/8,30.321859999999997,59.965309,4181.5
1871,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Мечникова пр.,27,30.410891999999997,59.986982999999995,3177.25
1872,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Народная,21,30.468124,59.879137,2108.5
1873,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Оптиков,54,30.199033,60.000713,5470.5
1874,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Пискаревский просп.,47,30.431328999999998,59.983422999999995,3327.5
1875,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,5410.75
1876,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Солидарности просп.,4,30.490114000000002,59.92828000000001,3075.125
1877,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Учебный пер.,5,30.336763,60.037252,4266.25
1878,Саперная (Пушкин),36к8,30.388865000000003,59.701855,наб. реки Фонтанки,154,30.28255,59.915765,2558.25
1879,Свеаборгская,19,30.331947999999997,59.873338000000004,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2300.5
1880,Свеаборгская,19,30.331947999999997,59.873338000000004,Будапештская,3,30.36382,59.873704000000004,822.375
1881,Свеаборгская,19,30.331947999999997,59.873338000000004,Вавиловых,14,30.390563,60.024752,4374.75
1882,Свеаборгская,19,30.331947999999997,59.873338000000004,Динамо пр.,3,30.279864,59.972699,3281.75
1883,Свеаборгская,19,30.331947999999997,59.873338000000004,Загородный просп.,47,30.321195,59.921804,1143.75
1884,Свеаборгская,19,30.331947999999997,59.873338000000004,Костюшко,2,30.295701,59.849212,1457.75
1885,Свеаборгская,19,30.331947999999997,59.873338000000004,Кузнецовская,25,30.332577,59.87143199999999,175.0
1886,Свеаборгская,19,30.331947999999997,59.873338000000004,Литейный просп.,56,30.349456,59.935069999999996,2076.625
1887,Свеаборгская,19,30.331947999999997,59.873338000000004,Луначарского пр.,47,30.360164,60.036281,4481.5
1888,Свеаборгская,19,30.331947999999997,59.873338000000004,Льва Толстого,6/8,30.321859999999997,59.965309,2833.5
1889,Свеаборгская,19,30.331947999999997,59.873338000000004,Народная,21,30.468124,59.879137,1562.75
1890,Свеаборгская,19,30.331947999999997,59.873338000000004,Оптиков,54,30.199033,60.000713,4120.875
1891,Свеаборгская,19,30.331947999999997,59.873338000000004,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,5031.875
1892,Свеаборгская,19,30.331947999999997,59.873338000000004,Солидарности просп.,4,30.490114000000002,59.92828000000001,2621.75
1893,Свеаборгская,19,30.331947999999997,59.873338000000004,Учебный пер.,5,30.336763,60.037252,4495.625
1894,Свеаборгская,19,30.331947999999997,59.873338000000004,наб. реки Фонтанки,154,30.28255,59.915765,1471.0
1895,Светлановский пр.,117,30.404164,60.045044,Аккуратова,2,30.301594,60.015377,1749.375
1896,Светлановский пр.,117,30.404164,60.045044,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2884.125
1897,Светлановский пр.,117,30.404164,60.045044,Будапештская,3,30.36382,59.873704000000004,3290.875
1898,Светлановский пр.,117,30.404164,60.045044,Вавиловых,14,30.390563,60.024752,848.625
1899,Светлановский пр.,117,30.404164,60.045044,Динамо пр.,3,30.279864,59.972699,2455.25
1900,Светлановский пр.,117,30.404164,60.045044,Загородный просп.,47,30.321195,59.921804,2775.125
1901,Светлановский пр.,117,30.404164,60.045044,Костюшко,2,30.295701,59.849212,3249.875
1902,Светлановский пр.,117,30.404164,60.045044,Кузнецовская,25,30.332577,59.87143199999999,3372.375
1903,Светлановский пр.,117,30.404164,60.045044,Литейный просп.,56,30.349456,59.935069999999996,2244.0
1904,Светлановский пр.,117,30.404164,60.045044,Луначарского пр.,47,30.360164,60.036281,1041.25
1905,Светлановский пр.,117,30.404164,60.045044,Льва Толстого,6/8,30.321859999999997,59.965309,1998.0
1906,Светлановский пр.,117,30.404164,60.045044,Мечникова пр.,27,30.410891999999997,59.986982999999995,1152.625
1907,Светлановский пр.,117,30.404164,60.045044,Народная,21,30.468124,59.879137,2445.0
1908,Светлановский пр.,117,30.404164,60.045044,Оптиков,54,30.199033,60.000713,2705.625
1909,Светлановский пр.,117,30.404164,60.045044,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1569.0
1910,Светлановский пр.,117,30.404164,60.045044,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3363.75
1911,Светлановский пр.,117,30.404164,60.045044,Учебный пер.,5,30.336763,60.037252,1151.875
1912,Светлановский пр.,117,30.404164,60.045044,наб. реки Фонтанки,154,30.28255,59.915765,3094.25
1913,Светлановский пр.,93,30.393608,60.031580000000005,Аккуратова,2,30.301594,60.015377,1676.375
